kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
er,20000,319858,adjlist-exact,bfs,1,512,3822691,1883096,1759456,97736,709058014,722.08,1339665,2003854,1,1.0224,102394880000
er,20000,319858,adjlist-exact,bfs,2,512,3822691,1883096,1759456,195472,356583605,1435.85,1358739,1825484,1,1.0839,102394880000
er,20000,319858,adjlist-exact,bfs,4,512,3822691,1883096,1759456,390944,180014211,2844.22,1362482,1959066,1,1.1166,102394880000
er,20000,319858,adjlist-exact,bfs-batch,1,64,3822691,1883096,1759456,97736,72263351,885.65,1104500,1391302,1,1.0371,12799360000
er,20000,319858,adjlist-exact,bfs-batch,2,64,3822691,1883096,1759456,195472,37008625,1729.33,1127575,1606186,1,1.1310,12799360000
er,20000,319858,adjlist-exact,bfs-batch,4,64,3822691,1883096,1759456,390944,18251961,3506.47,1062435,1633060,1,1.1600,12799360000
er,20000,319858,adjlist-exact,bfs-batch,1,512,3822691,1883096,1759456,97736,555859749,921.10,1072393,1349877,1,1.1136,102394880000
er,20000,319858,adjlist-exact,bfs-batch,2,512,3822691,1883096,1759456,195472,279952686,1828.88,1064330,1499655,1,1.1209,102394880000
er,20000,319858,adjlist-exact,bfs-batch,4,512,3822691,1883096,1759456,390944,145154727,3527.27,1096942,1647756,1,1.0539,102394880000
er,20000,319858,adjlist-exact,dfs,1,64,3822691,1883096,1759456,699848,137607130,465.09,2129281,3814808,1,1.0377,12799360000
er,20000,319858,adjlist-exact,dfs,2,64,3822691,1883096,1759456,1399696,67673406,945.72,2071645,3518350,1,1.1502,12799360000
er,20000,319858,adjlist-exact,dfs,4,64,3822691,1883096,1759456,2799392,35787576,1788.33,2126037,3849368,1,1.1121,12799360000
er,20000,319858,adjlist-exact,dfs,1,512,3822691,1883096,1759456,699848,979603729,522.66,1901165,2400529,1,1.1628,102394880000
er,20000,319858,adjlist-exact,dfs,2,512,3822691,1883096,1759456,1399696,532837795,960.89,2052864,2577903,1,1.0834,102394880000
er,20000,319858,adjlist-exact,dfs,4,512,3822691,1883096,1759456,2799392,270744693,1891.08,2042238,3504762,1,1.1102,102394880000
er,20000,319858,csr,bfs,1,64,2566726,1368112,1359484,97736,70141629,912.44,1091509,1376018,1,1.0357,12799360000
er,20000,319858,csr,bfs,2,64,2566726,1368112,1359484,195472,37060619,1726.90,1127602,1515369,1,1.0448,12799360000
er,20000,319858,csr,bfs,4,64,2566726,1368112,1359484,390944,18867010,3392.16,1118416,1563222,1,1.4334,12799360000
er,20000,319858,csr,bfs,1,512,2566726,1368112,1359484,97736,576126047,888.69,1103647,1378960,1,1.0230,102394880000
er,20000,319858,csr,bfs,2,512,2566726,1368112,1359484,195472,282023177,1815.45,1075893,1812693,1,1.0731,102394880000
er,20000,319858,csr,bfs,4,512,2566726,1368112,1359484,390944,144876356,3534.05,1106308,1474568,1,1.0929,102394880000
er,20000,319858,csr,bfs-batch,1,64,2566726,1368112,1359484,97736,58578365,1092.55,902661,1165945,1,1.0500,12799360000
er,20000,319858,csr,bfs-batch,2,64,2566726,1368112,1359484,195472,29728475,2152.82,911542,1068833,1,1.0531,12799360000
er,20000,319858,csr,bfs-batch,4,64,2566726,1368112,1359484,390944,15580188,4107.78,911729,1188868,1,1.0953,12799360000
er,20000,319858,csr,bfs-batch,1,512,2566726,1368112,1359484,97736,470435268,1088.35,904080,1215770,1,1.1063,102394880000
er,20000,319858,csr,bfs-batch,2,512,2566726,1368112,1359484,195472,239216352,2140.32,911949,1239094,1,1.0469,102394880000
er,20000,319858,csr,bfs-batch,4,512,2566726,1368112,1359484,390944,123188994,4156.22,920623,1391064,1,1.0448,102394880000
er,20000,319858,csr,dfs,1,64,2566726,1368112,1359484,699848,108607394,589.28,1674470,2811069,1,1.0459,12799360000
er,20000,319858,csr,dfs,2,64,2566726,1368112,1359484,1399696,55033246,1162.93,1639725,3264944,1,1.0552,12799360000
er,20000,319858,csr,dfs,4,64,2566726,1368112,1359484,2799392,31191541,2051.84,1724980,4152747,1,1.1396,12799360000
er,20000,319858,csr,dfs,1,512,2566726,1368112,1359484,699848,869055348,589.15,1683579,1931610,1,1.0142,102394880000
er,20000,319858,csr,dfs,2,512,2566726,1368112,1359484,1399696,424438982,1206.30,1641237,1970373,1,1.0384,102394880000
er,20000,319858,csr,dfs,4,512,2566726,1368112,1359484,2799392,220005787,2327.21,1657413,2562072,1,1.0429,102394880000
er,20000,319858,csr-slices,bfs,1,64,2729735,1769520,1759480,97736,86136773,743.00,1321815,1766708,1,1.0383,12799360000
er,20000,319858,csr-slices,bfs,2,64,2729735,1769520,1759480,195472,44666577,1432.84,1375683,1726977,1,1.1610,12799360000
er,20000,319858,csr-slices,bfs,4,64,2729735,1769520,1759480,390944,24301641,2633.57,1359851,2838968,1,1.0459,12799360000
er,20000,319858,csr-slices,bfs,1,512,2729735,1769520,1759480,97736,701354318,730.02,1333440,2008433,1,1.0867,102394880000
er,20000,319858,csr-slices,bfs,2,512,2729735,1769520,1759480,195472,362847419,1411.06,1372200,2327556,1,1.0432,102394880000
er,20000,319858,csr-slices,bfs,4,512,2729735,1769520,1759480,390944,179110090,2858.58,1341915,2367886,1,1.0867,102394880000
er,20000,319858,csr-slices,bfs-batch,1,64,2729735,1769520,1759480,97736,70230656,911.28,1058426,1452052,1,1.0851,12799360000
er,20000,319858,csr-slices,bfs-batch,2,64,2729735,1769520,1759480,195472,35192463,1818.57,1074492,1600719,1,1.1659,12799360000
er,20000,319858,csr-slices,bfs-batch,4,64,2729735,1769520,1759480,390944,17913723,3572.68,1070786,1627903,1,1.0803,12799360000
er,20000,319858,csr-slices,bfs-batch,1,512,2729735,1769520,1759480,97736,505519703,1012.82,970075,1466648,1,1.2094,102394880000
er,20000,319858,csr-slices,bfs-batch,2,512,2729735,1769520,1759480,195472,282031459,1815.40,1082953,1504492,1,1.0579,102394880000
er,20000,319858,csr-slices,bfs-batch,4,512,2729735,1769520,1759480,390944,142396940,3595.58,1081207,1561774,1,1.0582,102394880000
er,20000,319858,csr-slices,dfs,1,64,2729735,1769520,1759480,699848,131975873,484.94,2027590,3089399,1,1.1568,12799360000
er,20000,319858,csr-slices,dfs,2,64,2729735,1769520,1759480,1399696,63765847,1003.67,1908880,4428051,1,1.0537,12799360000
er,20000,319858,csr-slices,dfs,4,64,2729735,1769520,1759480,2799392,36655428,1745.99,2011414,5369806,1,1.1378,12799360000
er,20000,319858,csr-slices,dfs,1,512,2729735,1769520,1759480,699848,1037762327,493.37,2027485,2358658,1,1.0791,102394880000
er,20000,319858,csr-slices,dfs,2,512,2729735,1769520,1759480,1399696,502326865,1019.26,1938503,2281214,1,1.0620,102394880000
er,20000,319858,csr-slices,dfs,4,512,2729735,1769520,1759480,2799392,260329380,1966.74,1973196,3180796,1,1.0345,102394880000
er,20000,319858,edgelist,bfs,1,64,3289900,2564128,2558888,97736,237756245,269.18,3676274,4209723,1,1.0810,12799360000
er,20000,319858,edgelist,bfs,2,64,3289900,2564128,2558888,195472,123459052,518.39,3825536,4295488,1,1.0568,12799360000
er,20000,319858,edgelist,bfs,4,64,3289900,2564128,2558888,390944,67886358,942.75,4017891,4624098,1,1.0885,12799360000
er,20000,319858,edgelist,bfs,1,512,3289900,2564128,2558888,97736,1948016560,262.83,3916444,4194834,1,1.0873,102394880000
er,20000,319858,edgelist,bfs,2,512,3289900,2564128,2558888,195472,1013118024,505.37,3966286,4531778,1,1.0466,102394880000
er,20000,319858,edgelist,bfs,4,512,3289900,2564128,2558888,390944,513234452,997.59,3949308,4737919,1,1.0948,102394880000
er,20000,319858,edgelist,bfs-batch,1,64,3289900,2564128,2558888,97736,249940155,256.06,3910826,4140171,1,1.0171,12799360000
er,20000,319858,edgelist,bfs-batch,2,64,3289900,2564128,2558888,195472,128203750,499.21,3951839,4200323,1,1.0707,12799360000
er,20000,319858,edgelist,bfs-batch,4,64,3289900,2564128,2558888,390944,64568695,991.19,3941129,4423516,1,1.0704,12799360000
er,20000,319858,edgelist,bfs-batch,1,512,3289900,2564128,2558888,97736,2017377151,253.79,3823909,5442525,1,1.0837,102394880000
er,20000,319858,edgelist,bfs-batch,2,512,3289900,2564128,2558888,195472,992496786,515.87,3881320,4050447,1,1.0663,102394880000
er,20000,319858,edgelist,bfs-batch,4,512,3289900,2564128,2558888,390944,487877464,1049.44,3790458,4490896,1,1.0909,102394880000
er,20000,319858,edgelist,dfs,1,64,3289900,2564128,2558888,699848,224233627,285.42,3464746,5213681,1,1.1017,12799360000
er,20000,319858,edgelist,dfs,2,64,3289900,2564128,2558888,1399696,128692010,497.31,3974163,5533456,1,1.0334,12799360000
er,20000,319858,edgelist,dfs,4,64,3289900,2564128,2558888,2799392,84859044,754.19,5097042,8849695,1,1.2409,12799360000
er,20000,319858,edgelist,dfs,1,512,3289900,2564128,2558888,699848,1773064774,288.77,3417591,3846486,1,1.1524,102394880000
er,20000,319858,edgelist,dfs,2,512,3289900,2564128,2558888,1399696,942305589,543.35,3690842,4004468,1,1.0987,102394880000
er,20000,319858,edgelist,dfs,4,512,3289900,2564128,2558888,2799392,507892740,1008.09,3904785,4600059,1,1.0184,102394880000
er,20000,319858,varint-csr,bfs,1,64,6629481,761920,759768,97736,144305592,443.50,2245948,2488343,1,1.0744,12799360000
er,20000,319858,varint-csr,bfs,2,64,6629481,761920,759768,195472,68345698,936.42,2124535,2442012,1,1.0778,12799360000
er,20000,319858,varint-csr,bfs,4,64,6629481,761920,759768,390944,37532024,1705.21,2255605,3626589,1,1.0359,12799360000
er,20000,319858,varint-csr,bfs,1,512,6629481,761920,759768,97736,1148700412,445.72,2228519,2922454,1,1.0537,102394880000
er,20000,319858,varint-csr,bfs,2,512,6629481,761920,759768,195472,567035865,902.94,2174847,2568825,1,1.0314,102394880000
er,20000,319858,varint-csr,bfs,4,512,6629481,761920,759768,390944,277116383,1847.60,2211231,3007751,1,1.0681,102394880000
er,20000,319858,varint-csr,bfs-batch,1,64,6629481,761920,759768,97736,124236405,515.15,1943614,2360852,1,1.1593,12799360000
er,20000,319858,varint-csr,bfs-batch,2,64,6629481,761920,759768,195472,68292575,937.14,2113998,2466364,1,1.1324,12799360000
er,20000,319858,varint-csr,bfs-batch,4,64,6629481,761920,759768,390944,34823379,1837.85,2209252,2587329,1,1.1594,12799360000
er,20000,319858,varint-csr,bfs-batch,1,512,6629481,761920,759768,97736,1143469252,447.76,2232254,2349975,1,1.0263,102394880000
er,20000,319858,varint-csr,bfs-batch,2,512,6629481,761920,759768,195472,586893582,872.39,2252478,2972606,1,1.0736,102394880000
er,20000,319858,varint-csr,bfs-batch,4,512,6629481,761920,759768,390944,285411816,1793.90,2202631,2992992,1,1.0388,102394880000
er,20000,319858,varint-csr,dfs,1,64,6629481,761920,759768,699848,173486148,368.91,2657594,4240841,1,1.0146,12799360000
er,20000,319858,varint-csr,dfs,2,64,6629481,761920,759768,1399696,90799464,704.85,2772219,4289211,1,1.0454,12799360000
er,20000,319858,varint-csr,dfs,4,64,6629481,761920,759768,2799392,47284803,1353.50,2757799,5523258,1,1.2261,12799360000
er,20000,319858,varint-csr,dfs,1,512,6629481,761920,759768,699848,1382216579,370.42,2700869,3295780,1,1.0740,102394880000
er,20000,319858,varint-csr,dfs,2,512,6629481,761920,759768,1399696,671217500,762.79,2591732,3577352,1,1.0456,102394880000
er,20000,319858,varint-csr,dfs,4,512,6629481,761920,759768,2799392,347498824,1473.39,2689155,3572351,1,1.0567,102394880000
er,20000,319858,hybrid,bfs,1,64,4681331,1452816,1442060,97736,70159738,912.20,1080832,1417374,1,1.0421,12799360000
er,20000,319858,hybrid,bfs,2,64,4681331,1452816,1442060,195472,35186557,1818.88,1064343,2217114,1,1.2866,12799360000
er,20000,319858,hybrid,bfs,4,64,4681331,1452816,1442060,390944,19076472,3354.92,1117435,1520077,1,1.0339,12799360000
er,20000,319858,hybrid,bfs,1,512,4681331,1452816,1442060,97736,516660272,990.98,979532,1510862,1,1.1598,102394880000
er,20000,319858,hybrid,bfs,2,512,4681331,1452816,1442060,195472,276079889,1854.54,1073672,1579759,1,1.0922,102394880000
er,20000,319858,hybrid,bfs,4,512,4681331,1452816,1442060,390944,147047334,3481.87,1126885,1761992,1,1.0440,102394880000
er,20000,319858,hybrid,bfs-batch,1,64,4681331,1452816,1442060,97736,57721290,1108.78,881150,1175382,1,1.0629,12799360000
er,20000,319858,hybrid,bfs-batch,2,64,4681331,1452816,1442060,195472,28098444,2277.71,871239,1222517,1,1.2414,12799360000
er,20000,319858,hybrid,bfs-batch,4,64,4681331,1452816,1442060,390944,17505439,3656.01,974170,1916917,1,1.3601,12799360000
er,20000,319858,hybrid,bfs-batch,1,512,4681331,1452816,1442060,97736,481676620,1062.95,928359,1148372,1,1.1263,102394880000
er,20000,319858,hybrid,bfs-batch,2,512,4681331,1452816,1442060,195472,238532204,2146.46,895104,1543456,1,1.0514,102394880000
er,20000,319858,hybrid,bfs-batch,4,512,4681331,1452816,1442060,390944,119434875,4286.86,903817,1269284,1,1.0201,102394880000
er,20000,319858,hybrid,dfs,1,64,4681331,1452816,1442060,699848,106889967,598.75,1643854,2395327,1,1.0500,12799360000
er,20000,319858,hybrid,dfs,2,64,4681331,1452816,1442060,1399696,53408799,1198.30,1637883,3002936,1,1.1245,12799360000
er,20000,319858,hybrid,dfs,4,64,4681331,1452816,1442060,2799392,30575597,2093.17,1701374,4766617,1,1.0951,12799360000
er,20000,319858,hybrid,dfs,1,512,4681331,1452816,1442060,699848,846607396,604.77,1648353,1794350,1,1.0136,102394880000
er,20000,319858,hybrid,dfs,2,512,4681331,1452816,1442060,1399696,435554862,1175.51,1662423,2611231,1,1.1005,102394880000
er,20000,319858,hybrid,dfs,4,512,4681331,1452816,1442060,2799392,235965548,2169.81,1761932,2335271,1,1.0487,102394880000
er,20000,319858,bitmatrix,bfs,1,64,31633518,50086032,50080024,97736,745812957,85.81,11584746,12900315,1,1.1050,12799360000
er,20000,319858,bitmatrix,bfs,2,64,31633518,50086032,50080024,195472,370557062,172.71,11482330,12430286,1,1.0539,12799360000
er,20000,319858,bitmatrix,bfs,4,64,31633518,50086032,50080024,390944,188762461,339.05,11433868,13296310,1,1.0228,12799360000
er,20000,319858,bitmatrix,bfs,1,512,31633518,50086032,50080024,97736,5868849306,87.24,11383901,12925547,1,1.0262,102394880000
er,20000,319858,bitmatrix,bfs,2,512,31633518,50086032,50080024,195472,2958025484,173.09,11271191,12816818,1,1.0221,102394880000
er,20000,319858,bitmatrix,bfs,4,512,31633518,50086032,50080024,390944,1477253780,346.59,11371266,12532508,1,1.0365,102394880000
er,20000,319858,bitmatrix,bfs-batch,1,64,31633518,50086032,50080024,97736,682418035,93.78,10599961,11942310,1,1.0801,12799360000
er,20000,319858,bitmatrix,bfs-batch,2,64,31633518,50086032,50080024,195472,352396710,181.61,10986805,11738163,1,1.0638,12799360000
er,20000,319858,bitmatrix,bfs-batch,4,64,31633518,50086032,50080024,390944,172459728,371.10,10715006,11157598,1,1.0358,12799360000
er,20000,319858,bitmatrix,bfs-batch,1,512,31633518,50086032,50080024,97736,5272061298,97.12,10093486,11486141,1,1.0561,102394880000
er,20000,319858,bitmatrix,bfs-batch,2,512,31633518,50086032,50080024,195472,2752636497,186.00,10620380,11606048,1,1.0422,102394880000
er,20000,319858,bitmatrix,bfs-batch,4,512,31633518,50086032,50080024,390944,1378701002,371.36,10615544,12438900,1,1.0260,102394880000
er,20000,319858,bitmatrix,dfs,1,64,31633518,50086032,50080024,699848,716608809,89.31,11167415,12045645,1,1.0181,12799360000
er,20000,319858,bitmatrix,dfs,2,64,31633518,50086032,50080024,1399696,350168874,182.77,11132493,12098382,1,1.1031,12799360000
er,20000,319858,bitmatrix,dfs,4,64,31633518,50086032,50080024,2799392,185058025,345.84,11449280,13786206,1,1.0454,12799360000
er,20000,319858,bitmatrix,dfs,1,512,31633518,50086032,50080024,699848,5539982361,92.42,10830092,11849964,1,1.0667,102394880000
er,20000,319858,bitmatrix,dfs,2,512,31633518,50086032,50080024,1399696,2731568141,187.44,10451906,11921725,1,1.0891,102394880000
er,20000,319858,bitmatrix,dfs,4,512,31633518,50086032,50080024,2799392,1480034200,345.94,11506983,13317732,1,1.0341,102394880000
rmat,32768,467546,adjmap,bfs,1,64,12216551,3856224,3529712,99328,158466667,403.87,2472002,3006893,1,1.0434,19093875328
rmat,32768,467546,adjmap,bfs,2,64,12216551,3856224,3529712,198656,76322013,838.55,2417602,2695525,1,1.1623,19093875328
rmat,32768,467546,adjmap,bfs,4,64,12216551,3856224,3529712,397312,40518452,1579.53,2399399,3053407,1,1.0800,19093875328
rmat,32768,467546,adjmap,bfs,1,512,12216551,3856224,3529712,99328,1150694175,444.95,2183916,2818043,1,1.1186,152751002624
rmat,32768,467546,adjmap,bfs,2,512,12216551,3856224,3529712,198656,630055689,812.63,2408878,3119186,1,1.0389,152751002624
rmat,32768,467546,adjmap,bfs,4,512,12216551,3856224,3529712,397312,306659976,1669.60,2343993,2956677,1,1.0359,152751002624
rmat,32768,467546,adjmap,bfs-batch,1,64,12216551,3856224,3529712,114688,141541805,452.16,2203114,2693594,1,1.0831,18795583183
rmat,32768,467546,adjmap,bfs-batch,2,64,12216551,3856224,3529712,229376,71973577,889.22,2225422,2671030,1,1.0862,18795583183
rmat,32768,467546,adjmap,bfs-batch,4,64,12216551,3856224,3529712,461440,37212788,1719.84,2274908,2922380,1,1.0270,18795583183
rmat,32768,467546,adjmap,bfs-batch,1,512,12216551,3856224,3529712,114688,1195004956,428.45,2277939,3193585,1,1.1023,152751002624
rmat,32768,467546,adjmap,bfs-batch,2,512,12216551,3856224,3529712,231424,600092355,853.20,2265117,3169669,1,1.0712,152751002624
rmat,32768,467546,adjmap,bfs-batch,4,512,12216551,3856224,3529712,460800,294077759,1741.04,2218808,2866445,1,1.1000,152751002624
rmat,32768,467546,adjmap,dfs,1,64,12216551,3856224,3529712,1053696,289132329,221.35,4477397,5677530,1,1.0180,19093875328
rmat,32768,467546,adjmap,dfs,2,64,12216551,3856224,3529712,2107392,149485721,428.13,4555348,7960108,1,1.0274,19093875328
rmat,32768,467546,adjmap,dfs,4,64,12216551,3856224,3529712,4214784,76475576,836.87,4545330,6794331,1,1.0895,19093875328
rmat,32768,467546,adjmap,dfs,1,512,12216551,3856224,3529712,1053696,2328525889,219.88,4524172,5211300,1,1.1028,152154405320
rmat,32768,467546,adjmap,dfs,2,512,12216551,3856224,3529712,2107392,1163700595,439.98,4530918,5025859,1,1.0686,152154405320
rmat,32768,467546,adjmap,dfs,4,512,12216551,3856224,3529712,4214784,597624472,856.73,4615896,5529582,1,1.0254,152154405320
rmat,32768,467546,adjlist,bfs,1,64,5482203,3331440,3305048,99328,105951739,604.05,1657800,1916351,1,1.1204,19093875328
rmat,32768,467546,adjlist,bfs,2,64,5482203,3331440,3305048,198656,57672558,1109.71,1790829,2028680,1,1.0575,19093875328
rmat,32768,467546,adjlist,bfs,4,64,5482203,3331440,3305048,397312,30490639,2099.00,1831352,2289637,1,1.0249,19093875328
rmat,32768,467546,adjlist,bfs,1,512,5482203,3331440,3305048,99328,917301783,558.16,1800490,2114869,1,1.0441,152751002624
rmat,32768,467546,adjlist,bfs,2,512,5482203,3331440,3305048,198656,444485226,1151.89,1719173,2348751,1,1.0453,152751002624
rmat,32768,467546,adjlist,bfs,4,512,5482203,3331440,3305048,397312,231478936,2211.86,1774155,2389914,1,1.0188,152751002624
rmat,32768,467546,adjlist,bfs-batch,1,64,5482203,3331440,3305048,114688,87604771,730.55,1366877,1720716,1,1.0259,18795583183
rmat,32768,467546,adjlist,bfs-batch,2,64,5482203,3331440,3305048,229376,44778331,1429.26,1399354,1531105,1,1.1453,18795583183
rmat,32768,467546,adjlist,bfs-batch,4,64,5482203,3331440,3305048,461440,22417441,2854.92,1366717,1618234,1,1.0461,18795583183
rmat,32768,467546,adjlist,bfs-batch,1,512,5482203,3331440,3305048,114688,663833702,771.28,1282267,1496247,1,1.1056,152751002624
rmat,32768,467546,adjlist,bfs-batch,2,512,5482203,3331440,3305048,231424,341888956,1497.56,1331486,1589152,1,1.0221,152751002624
rmat,32768,467546,adjlist,bfs-batch,4,512,5482203,3331440,3305048,460800,168955939,3030.38,1301340,1635041,1,1.0308,152751002624
rmat,32768,467546,adjlist,dfs,1,64,5482203,3331440,3305048,1053696,222314355,287.88,3419046,5223457,1,1.1434,19093875328
rmat,32768,467546,adjlist,dfs,2,64,5482203,3331440,3305048,2107392,118325760,540.88,3619491,5466716,1,1.0937,19093875328
rmat,32768,467546,adjlist,dfs,4,64,5482203,3331440,3305048,4214784,63183215,1012.93,3735756,6198953,1,1.1441,19093875328
rmat,32768,467546,adjlist,dfs,1,512,5482203,3331440,3305048,1053696,1874460619,273.15,3662091,3965920,1,1.0324,152154405320
rmat,32768,467546,adjlist,dfs,2,512,5482203,3331440,3305048,2107392,1001223334,511.37,3892808,4462560,1,1.0560,152154405320
rmat,32768,467546,adjlist,dfs,4,512,5482203,3331440,3305048,4214784,497776635,1028.57,3809265,5408896,1,1.0627,152154405320
rmat,32768,467546,adjlist-exact,bfs,1,64,4668625,2787904,2656640,99328,102887946,622.04,1616816,1841177,1,1.0084,19093875328
rmat,32768,467546,adjlist-exact,bfs,2,64,4668625,2787904,2656640,198656,53604491,1193.93,1635921,2065212,1,1.0781,19093875328
rmat,32768,467546,adjlist-exact,bfs,4,64,4668625,2787904,2656640,397312,26747606,2392.74,1633651,2596424,1,1.1109,19093875328
rmat,32768,467546,adjlist-exact,bfs,1,512,4668625,2787904,2656640,99328,829554364,617.20,1609919,1864384,1,1.0907,152751002624
rmat,32768,467546,adjlist-exact,bfs,2,512,4668625,2787904,2656640,198656,416393672,1229.61,1619764,1981686,1,1.0599,152751002624
rmat,32768,467546,adjlist-exact,bfs,4,512,4668625,2787904,2656640,397312,210072595,2437.25,1603477,2303017,1,1.0253,152751002624
rmat,32768,467546,adjlist-exact,bfs-batch,1,64,4668625,2787904,2656640,114688,74052291,864.25,1172196,1292015,1,1.0245,18795583183
rmat,32768,467546,adjlist-exact,bfs-batch,2,64,4668625,2787904,2656640,229376,38249371,1673.23,1173901,1540715,1,1.0404,18795583183
rmat,32768,467546,adjlist-exact,bfs-batch,4,64,4668625,2787904,2656640,461440,19299007,3316.23,1187177,1640219,1,1.1188,18795583183
