kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
er,200000,3199860,adjmap,hasedge,4,2000000,130703510,28708536,27812168,136864,66178769,30221172.59,259716,384702,2048,1.0315,1000059
er,200000,3199860,adjlist,neighbors,1,200000,40934711,23012784,23012192,34216,34325961,5826493.83,83413,125153,512,1.0783,319905782570
er,200000,3199860,adjlist,neighbors,2,200000,40934711,23012784,23012192,68432,15549965,12861765.28,75476,119662,512,1.0851,319905782570
er,200000,3199860,adjlist,neighbors,4,200000,40934711,23012784,23012192,136864,8096051,24703401.70,77180,128086,512,1.1376,319905782570
er,200000,3199860,adjlist,neighbors,1,2000000,40934711,23012784,23012192,34216,356536626,5609521.87,86824,130363,512,1.0283,3200472418397
er,200000,3199860,adjlist,neighbors,2,2000000,40934711,23012784,23012192,68432,162959278,12273004.79,81014,127462,512,1.0792,3200472418397
er,200000,3199860,adjlist,neighbors,4,2000000,40934711,23012784,23012192,136864,79276890,25228033.04,76173,128959,512,1.1182,3200472418397
er,200000,3199860,adjlist,neighbors-batch,1,200000,40934711,23012784,23012192,34216,14716819,13589893.31,34432,81891,512,1.0669,319941116941
er,200000,3199860,adjlist,neighbors-batch,2,200000,40934711,23012784,23012192,68432,7094274,28191750.14,33144,81631,512,1.0709,319941116941
er,200000,3199860,adjlist,neighbors-batch,4,200000,40934711,23012784,23012192,136864,3490967,57290716.30,32584,78396,512,1.0661,319941116941
er,200000,3199860,adjlist,neighbors-batch,1,2000000,40934711,23012784,23012192,34216,163260316,12250374.43,37936,81233,512,1.0649,3200125771375
er,200000,3199860,adjlist,neighbors-batch,2,2000000,40934711,23012784,23012192,68432,71504058,27970440.50,33937,75756,512,1.0761,3200125771375
er,200000,3199860,adjlist,neighbors-batch,4,2000000,40934711,23012784,23012192,136864,35758703,55930440.21,33591,74871,512,1.0413,3200125771375
er,200000,3199860,adjlist,hasedge,1,200000,40934711,23012784,23012192,34216,15711979,12729141.25,148599,225867,2048,1.1570,100008
er,200000,3199860,adjlist,hasedge,2,200000,40934711,23012784,23012192,68432,7748196,25812460.09,146284,228928,2048,1.0480,100008
er,200000,3199860,adjlist,hasedge,4,200000,40934711,23012784,23012192,136864,4238672,47184589.89,148333,268222,2048,1.0619,100008
er,200000,3199860,adjlist,hasedge,1,2000000,40934711,23012784,23012192,34216,150938238,13250452.81,146062,229444,2048,1.0491,1000059
er,200000,3199860,adjlist,hasedge,2,2000000,40934711,23012784,23012192,68432,76183872,26252275.55,143152,248046,2048,1.2408,1000059
er,200000,3199860,adjlist,hasedge,4,2000000,40934711,23012784,23012192,136864,38174898,52390447.78,143423,257362,2048,1.1657,1000059
er,200000,3199860,adjlist-exact,neighbors,1,200000,29615127,18796192,17599464,34216,30086158,6647575.27,72717,112115,512,1.0268,319905782570
er,200000,3199860,adjlist-exact,neighbors,2,200000,29615127,18796192,17599464,68432,15243693,13120180.26,73691,117438,512,1.0440,319905782570
er,200000,3199860,adjlist-exact,neighbors,4,200000,29615127,18796192,17599464,136864,7740418,25838397.87,74670,124203,512,1.0303,319905782570
er,200000,3199860,adjlist-exact,neighbors,1,2000000,29615127,18796192,17599464,34216,335567057,5960060.61,80570,134525,512,1.0317,3200472418397
er,200000,3199860,adjlist-exact,neighbors,2,2000000,29615127,18796192,17599464,68432,152218174,13139035.55,75359,127822,512,1.0672,3200472418397
er,200000,3199860,adjlist-exact,neighbors,4,2000000,29615127,18796192,17599464,136864,76705832,26073636.75,74961,123578,512,1.0182,3200472418397
er,200000,3199860,adjlist-exact,neighbors-batch,1,200000,29615127,18796192,17599464,34216,13612928,14691916.39,31803,81062,512,1.0902,319941116941
er,200000,3199860,adjlist-exact,neighbors-batch,2,200000,29615127,18796192,17599464,68432,6806776,29382485.92,31929,73652,512,1.0166,319941116941
er,200000,3199860,adjlist-exact,neighbors-batch,4,200000,29615127,18796192,17599464,136864,3304144,60530049.54,31003,66568,512,1.0414,319941116941
er,200000,3199860,adjlist-exact,neighbors-batch,1,2000000,29615127,18796192,17599464,34216,142696432,14015767.40,33557,73502,512,1.1217,3200125771375
er,200000,3199860,adjlist-exact,neighbors-batch,2,2000000,29615127,18796192,17599464,68432,69055836,28962070.64,32259,76576,512,1.0455,3200125771375
er,200000,3199860,adjlist-exact,neighbors-batch,4,2000000,29615127,18796192,17599464,136864,34309931,58292160.37,32211,74345,512,1.0676,3200125771375
er,200000,3199860,adjlist-exact,hasedge,1,200000,29615127,18796192,17599464,34216,14726993,13580504.86,140634,200908,2048,1.0387,100008
er,200000,3199860,adjlist-exact,hasedge,2,200000,29615127,18796192,17599464,68432,7379084,27103635.09,142112,205187,2048,1.0426,100008
er,200000,3199860,adjlist-exact,hasedge,4,200000,29615127,18796192,17599464,136864,3775847,52968247.92,140454,224487,2048,1.0517,100008
er,200000,3199860,adjlist-exact,hasedge,1,2000000,29615127,18796192,17599464,34216,140037512,14281887.56,136207,198111,2048,1.0723,1000059
er,200000,3199860,adjlist-exact,hasedge,2,2000000,29615127,18796192,17599464,68432,66704313,29983068.71,128154,191343,2048,1.2215,1000059
er,200000,3199860,adjlist-exact,hasedge,4,2000000,29615127,18796192,17599464,136864,37073341,53947120.65,139860,270033,2048,1.0544,1000059
er,200000,3199860,csr,neighbors,1,200000,30929896,13607056,13599492,34216,22835371,8758342.49,55108,94736,512,1.0792,319905782570
er,200000,3199860,csr,neighbors,2,200000,30929896,13607056,13599492,68432,12881179,15526529.05,63603,120182,512,1.0607,319905782570
er,200000,3199860,csr,neighbors,4,200000,30929896,13607056,13599492,136864,6454341,30986897.04,61737,109078,512,1.0413,319905782570
er,200000,3199860,csr,neighbors,1,2000000,30929896,13607056,13599492,34216,266151119,7514527.86,63756,106595,512,1.0445,3200472418397
er,200000,3199860,csr,neighbors,2,2000000,30929896,13607056,13599492,68432,124597498,16051686.69,61262,104925,512,1.1013,3200472418397
er,200000,3199860,csr,neighbors,4,2000000,30929896,13607056,13599492,136864,64007842,31246171.37,62071,107519,512,1.0388,3200472418397
er,200000,3199860,csr,neighbors-batch,1,200000,30929896,13607056,13599492,34216,10744104,18614860.76,25300,68942,512,1.1411,319941116941
er,200000,3199860,csr,neighbors-batch,2,200000,30929896,13607056,13599492,68432,5257671,38039656.72,24910,57003,512,1.0981,319941116941
er,200000,3199860,csr,neighbors-batch,4,200000,30929896,13607056,13599492,136864,2729512,73273171.17,25533,58790,512,1.0643,319941116941
er,200000,3199860,csr,neighbors-batch,1,2000000,30929896,13607056,13599492,34216,149871012,13344808.80,35577,80818,512,1.1836,3200125771375
er,200000,3199860,csr,neighbors-batch,2,2000000,30929896,13607056,13599492,68432,66205190,30209112.00,32423,72920,512,1.2614,3200125771375
er,200000,3199860,csr,neighbors-batch,4,2000000,30929896,13607056,13599492,136864,32533671,61474771.78,31365,73635,512,1.1414,3200125771375
er,200000,3199860,csr,hasedge,1,200000,30929896,13607056,13599492,34216,16370856,12216832.16,161538,229639,2048,1.1486,100008
er,200000,3199860,csr,hasedge,2,200000,30929896,13607056,13599492,68432,9012094,22192400.57,173746,259357,2048,1.2155,100008
er,200000,3199860,csr,hasedge,4,200000,30929896,13607056,13599492,136864,4393797,45518716.50,164442,241440,2048,1.1029,100008
er,200000,3199860,csr,hasedge,1,2000000,30929896,13607056,13599492,34216,170258795,11746823.42,172987,233466,2048,1.0613,1000059
er,200000,3199860,csr,hasedge,2,2000000,30929896,13607056,13599492,68432,83828592,23858208.19,167724,235117,2048,1.1900,1000059
er,200000,3199860,csr,hasedge,4,2000000,30929896,13607056,13599492,136864,44130205,45320433.02,168777,286292,2048,1.0310,1000059
er,200000,3199860,csr-slices,neighbors,1,200000,39098416,17604656,17599488,34216,43100267,4640342.48,106611,174371,512,1.0350,319905782570
er,200000,3199860,csr-slices,neighbors,2,200000,39098416,17604656,17599488,68432,20336410,9834577.49,97423,168167,512,1.0651,319905782570
er,200000,3199860,csr-slices,neighbors,4,200000,39098416,17604656,17599488,136864,9872874,20257525.82,96639,142145,512,1.0872,319905782570
er,200000,3199860,csr-slices,neighbors,1,2000000,39098416,17604656,17599488,34216,317266923,6303840.25,76273,125479,512,1.2719,3200472418397
er,200000,3199860,csr-slices,neighbors,2,2000000,39098416,17604656,17599488,68432,159640715,12528132.31,76676,124470,512,1.0276,3200472418397
er,200000,3199860,csr-slices,neighbors,4,2000000,39098416,17604656,17599488,136864,80956433,24704645.77,77902,130702,512,1.0273,3200472418397
er,200000,3199860,csr-slices,neighbors-batch,1,200000,39098416,17604656,17599488,34216,13817568,14474327.18,32384,76930,512,1.0265,319941116941
er,200000,3199860,csr-slices,neighbors-batch,2,200000,39098416,17604656,17599488,68432,7029946,28449720.67,32322,72787,512,1.0193,319941116941
er,200000,3199860,csr-slices,neighbors-batch,4,200000,39098416,17604656,17599488,136864,3460355,57797538.11,31641,80656,512,1.2359,319941116941
er,200000,3199860,csr-slices,neighbors-batch,1,2000000,39098416,17604656,17599488,34216,126030253,15869205.63,29689,66393,512,1.1156,3200125771375
er,200000,3199860,csr-slices,neighbors-batch,2,2000000,39098416,17604656,17599488,68432,66488986,30080169.97,31407,73805,512,1.0864,3200125771375
er,200000,3199860,csr-slices,neighbors-batch,4,2000000,39098416,17604656,17599488,136864,33832478,59114794.96,31881,72340,512,1.0483,3200125771375
er,200000,3199860,csr-slices,hasedge,1,200000,39098416,17604656,17599488,34216,15097746,13247010.51,145953,206117,2048,1.0374,100008
er,200000,3199860,csr-slices,hasedge,2,200000,39098416,17604656,17599488,68432,7280299,27471399.18,137695,238523,2048,1.1451,100008
er,200000,3199860,csr-slices,hasedge,4,200000,39098416,17604656,17599488,136864,3817184,52394644.85,139589,219881,2048,1.2911,100008
er,200000,3199860,csr-slices,hasedge,1,2000000,39098416,17604656,17599488,34216,148639520,13455371.76,141154,229031,2048,1.0972,1000059
er,200000,3199860,csr-slices,hasedge,2,2000000,39098416,17604656,17599488,68432,72582511,27554847.20,138910,212572,2048,1.0596,1000059
er,200000,3199860,csr-slices,hasedge,4,2000000,39098416,17604656,17599488,136864,35807117,55854817.91,137262,210025,2048,1.0450,1000059
er,200000,3199860,edgelist,neighbors,1,200000,16629092,25600048,25598904,34216,80974753,2469905.65,194542,319635,512,1.1059,319905782570
er,200000,3199860,edgelist,neighbors,2,200000,16629092,25600048,25598904,68432,43813650,4564787.46,214791,305047,512,1.0139,319905782570
er,200000,3199860,edgelist,neighbors,4,200000,16629092,25600048,25598904,136864,21970889,9102954.37,213679,343588,512,1.0605,319905782570
er,200000,3199860,edgelist,neighbors,1,2000000,16629092,25600048,25598904,34216,869025049,2301429.63,216501,275062,512,1.0275,3200472418397
er,200000,3199860,edgelist,neighbors,2,2000000,16629092,25600048,25598904,68432,408895630,4891223.71,202054,275593,512,1.0977,3200472418397
er,200000,3199860,edgelist,neighbors,4,2000000,16629092,25600048,25598904,136864,217007395,9216275.79,214237,307931,512,1.0159,3200472418397
er,200000,3199860,edgelist,neighbors-batch,1,200000,16629092,25600048,25598904,34216,89055979,2245778.47,220450,293514,512,1.0209,319941116941
er,200000,3199860,edgelist,neighbors-batch,2,200000,16629092,25600048,25598904,68432,44573479,4486973.07,217642,293794,512,1.0225,319941116941
er,200000,3199860,edgelist,neighbors-batch,4,200000,16629092,25600048,25598904,136864,23112919,8653169.25,226130,313868,512,1.0375,319941116941
er,200000,3199860,edgelist,neighbors-batch,1,2000000,16629092,25600048,25598904,34216,866389148,2308431.50,215851,289750,512,1.0407,3200125771375
er,200000,3199860,edgelist,neighbors-batch,2,2000000,16629092,25600048,25598904,68432,422917344,4729056.47,206317,274150,512,1.0343,3200125771375
er,200000,3199860,edgelist,neighbors-batch,4,2000000,16629092,25600048,25598904,136864,215513506,9280160.85,210382,310402,512,1.0426,3200125771375
er,200000,3199860,edgelist,hasedge,1,200000,16629092,25600048,25598904,34216,65439629,3056252.05,662957,769084,2048,1.0508,100008
er,200000,3199860,edgelist,hasedge,2,200000,16629092,25600048,25598904,68432,33515064,5967465.85,679936,849370,2048,1.0279,100008
er,200000,3199860,edgelist,hasedge,4,200000,16629092,25600048,25598904,136864,16746946,11942475.96,662032,979731,2048,1.0302,100008
er,200000,3199860,edgelist,hasedge,1,2000000,16629092,25600048,25598904,34216,681784954,2933476.29,692307,868538,2048,1.0540,1000059
er,200000,3199860,edgelist,hasedge,2,2000000,16629092,25600048,25598904,68432,346986527,5763912.56,700636,892420,2048,1.0307,1000059
er,200000,3199860,edgelist,hasedge,4,2000000,16629092,25600048,25598904,136864,172635640,11585093.32,695506,922521,2048,1.0660,1000059
er,200000,3199860,varint-csr,neighbors,1,200000,63498653,9306176,9303348,34216,40666220,4918086.81,98214,147927,512,1.0323,319905782570
er,200000,3199860,varint-csr,neighbors,2,200000,63498653,9306176,9303348,68432,20893417,9572393.07,100150,157540,512,1.0451,319905782570
er,200000,3199860,varint-csr,neighbors,4,200000,63498653,9306176,9303348,136864,10638186,18800197.70,103856,153636,512,1.0457,319905782570
er,200000,3199860,varint-csr,neighbors,1,2000000,63498653,9306176,9303348,34216,437909738,4567151.23,107187,158804,512,1.0769,3200472418397
er,200000,3199860,varint-csr,neighbors,2,2000000,63498653,9306176,9303348,68432,206994206,9662106.19,100502,154220,512,1.0456,3200472418397
er,200000,3199860,varint-csr,neighbors,4,2000000,63498653,9306176,9303348,136864,107792533,18554160.89,104341,162951,512,1.0213,3200472418397
er,200000,3199860,varint-csr,neighbors-batch,1,200000,63498653,9306176,9303348,34216,43940177,4551643.02,108542,144397,512,1.0743,319941116941
er,200000,3199860,varint-csr,neighbors-batch,2,200000,63498653,9306176,9303348,68432,22143010,9032195.71,108416,153402,512,1.0409,319941116941
er,200000,3199860,varint-csr,neighbors-batch,4,200000,63498653,9306176,9303348,136864,11005735,18172343.78,108113,152927,512,1.0703,319941116941
er,200000,3199860,varint-csr,neighbors-batch,1,2000000,63498653,9306176,9303348,34216,402833980,4964824.47,99644,138675,512,1.1009,3200125771375
er,200000,3199860,varint-csr,neighbors-batch,2,2000000,63498653,9306176,9303348,68432,218315002,9161074.51,107823,151367,512,1.0145,3200125771375
er,200000,3199860,varint-csr,neighbors-batch,4,2000000,63498653,9306176,9303348,136864,107379966,18625448.25,105703,153903,512,1.0392,3200125771375
er,200000,3199860,varint-csr,hasedge,1,200000,63498653,9306176,9303348,34216,32623430,6130563.22,324746,432796,2048,1.6472,100008
er,200000,3199860,varint-csr,hasedge,2,200000,63498653,9306176,9303348,68432,15926255,12557880.05,316365,482238,2048,1.0172,100008
er,200000,3199860,varint-csr,hasedge,4,200000,63498653,9306176,9303348,136864,8154455,24526470.50,320135,561578,2048,1.0264,100008
er,200000,3199860,varint-csr,hasedge,1,2000000,63498653,9306176,9303348,34216,307605938,6501825.07,308460,412656,2048,1.0533,1000059
er,200000,3199860,varint-csr,hasedge,2,2000000,63498653,9306176,9303348,68432,157687419,12683320.03,316627,402409,2048,1.1029,1000059
er,200000,3199860,varint-csr,hasedge,4,2000000,63498653,9306176,9303348,136864,82775272,24161805.23,329255,447719,2048,1.0475,1000059
er,200000,3199860,hybrid,neighbors,1,200000,46155847,14437232,14424564,34216,27811939,7191156.29,64951,117554,512,1.0547,319905782570
er,200000,3199860,hybrid,neighbors,2,200000,46155847,14437232,14424564,68432,13031331,15347626.42,63075,110702,512,1.0876,319905782570
er,200000,3199860,hybrid,neighbors,4,200000,46155847,14437232,14424564,136864,6933446,28845685.10,62573,122639,512,1.0330,319905782570
er,200000,3199860,hybrid,neighbors,1,2000000,46155847,14437232,14424564,34216,266373620,7508251.00,63193,110461,512,1.0383,3200472418397
er,200000,3199860,hybrid,neighbors,2,2000000,46155847,14437232,14424564,68432,128070011,15616458.41,61770,109708,512,1.1464,3200472418397
er,200000,3199860,hybrid,neighbors,4,2000000,46155847,14437232,14424564,136864,65173270,30687427.53,62000,113745,512,1.0594,3200472418397
er,200000,3199860,hybrid,neighbors-batch,1,200000,46155847,14437232,14424564,34216,12799179,15626002.26,29377,69646,512,1.0730,319941116941
er,200000,3199860,hybrid,neighbors-batch,2,200000,46155847,14437232,14424564,68432,6536259,30598542.68,29517,75723,512,1.1450,319941116941
er,200000,3199860,hybrid,neighbors-batch,4,200000,46155847,14437232,14424564,136864,3351530,59674238.33,28583,67258,512,1.0938,319941116941
er,200000,3199860,hybrid,neighbors-batch,1,2000000,46155847,14437232,14424564,34216,121979221,16396235.22,28860,66926,512,1.0854,3200125771375
er,200000,3199860,hybrid,neighbors-batch,2,2000000,46155847,14437232,14424564,68432,62512356,31993674.98,28863,73397,512,1.0578,3200125771375
er,200000,3199860,hybrid,neighbors-batch,4,2000000,46155847,14437232,14424564,136864,32257660,62000777.49,28986,76979,512,1.1490,3200125771375
er,200000,3199860,hybrid,hasedge,1,200000,46155847,14437232,14424564,34216,13914687,14373302.11,133380,187137,2048,1.6838,100008
er,200000,3199860,hybrid,hasedge,2,200000,46155847,14437232,14424564,68432,7586344,26363159.91,141052,289255,2048,1.1704,100008
er,200000,3199860,hybrid,hasedge,4,200000,46155847,14437232,14424564,136864,4054239,49331082.85,144919,249574,2048,1.1402,100008
er,200000,3199860,hybrid,hasedge,1,2000000,46155847,14437232,14424564,34216,138257430,14465768.68,131943,222128,2048,1.1000,1000059
er,200000,3199860,hybrid,hasedge,2,2000000,46155847,14437232,14424564,68432,71226385,28079482.06,140138,205977,2048,1.2297,1000059
er,200000,3199860,hybrid,hasedge,4,2000000,46155847,14437232,14424564,136864,35912029,55691645.83,136368,242219,2048,1.1294,1000059
er,1000000,15999866,adjmap,neighbors,1,200000,1114161156,174762944,139080432,134216,93816006,2131832.39,240654,307177,512,1.0378,1600556701727
er,1000000,15999866,adjmap,neighbors,2,200000,1114161156,174762944,139080432,268432,41379191,4833347.27,207960,298187,512,1.0467,1600556701727
er,1000000,15999866,adjmap,neighbors,4,200000,1114161156,174762944,139080432,536864,19100893,10470714.64,184299,320021,512,1.0660,1600556701727
er,1000000,15999866,adjmap,neighbors,1,2000000,1114161156,174762944,139080432,134216,897214746,2229120.74,220843,346856,512,1.1245,16002338681023
er,1000000,15999866,adjmap,neighbors,2,2000000,1114161156,174762944,139080432,268432,428524711,4667175.42,215115,320651,512,1.0431,16002338681023
er,1000000,15999866,adjmap,neighbors,4,2000000,1114161156,174762944,139080432,536864,199267620,10036753.59,199564,297221,512,1.1081,16002338681023
er,1000000,15999866,adjmap,neighbors-batch,1,200000,1114161156,174762944,139080432,134216,50779072,3938630.47,123574,175591,512,1.0623,1601300666071
er,1000000,15999866,adjmap,neighbors-batch,2,200000,1114161156,174762944,139080432,268432,22894691,8735649.68,110642,167461,512,1.0507,1601300666071
er,1000000,15999866,adjmap,neighbors-batch,4,200000,1114161156,174762944,139080432,536864,9559052,20922576.84,92158,142875,512,1.1576,1601300666071
er,1000000,15999866,adjmap,neighbors-batch,1,2000000,1114161156,174762944,139080432,134216,573180354,3489303.12,142616,202618,512,1.0548,16008090976901
er,1000000,15999866,adjmap,neighbors-batch,2,2000000,1114161156,174762944,139080432,268432,263843392,7580254.27,125296,222553,512,1.4953,16008090976901
er,1000000,15999866,adjmap,neighbors-batch,4,2000000,1114161156,174762944,139080432,536864,118416216,16889578.70,112576,218360,512,1.1723,16008090976901
er,1000000,15999866,adjmap,hasedge,1,200000,1114161156,174762944,139080432,134216,49822407,4014258.08,502869,673086,2048,1.0461,100001
er,1000000,15999866,adjmap,hasedge,2,200000,1114161156,174762944,139080432,268432,23795612,8404910.96,470904,643659,2048,1.0633,100001
er,1000000,15999866,adjmap,hasedge,4,200000,1114161156,174762944,139080432,536864,11651959,17164495.69,460873,630051,2048,1.0741,100001
er,1000000,15999866,adjmap,hasedge,1,2000000,1114161156,174762944,139080432,134216,490661708,4076128.15,499126,675465,2048,1.1351,1000017
er,1000000,15999866,adjmap,hasedge,2,2000000,1114161156,174762944,139080432,268432,246120655,8126095.72,496806,712517,2048,1.0878,1000017
er,1000000,15999866,adjmap,hasedge,4,2000000,1114161156,174762944,139080432,536864,118699667,16849246.93,472002,730172,2048,1.0403,1000017
er,1000000,15999866,adjlist,neighbors,1,200000,230195666,115083232,115080456,134216,80048598,2498482.23,197701,273673,512,1.0607,1600556701727
er,1000000,15999866,adjlist,neighbors,2,200000,230195666,115083232,115080456,268432,36109960,5538638.09,179002,245445,512,1.1122,1600556701727
er,1000000,15999866,adjlist,neighbors,4,200000,230195666,115083232,115080456,536864,16798723,11905666.88,147889,421079,512,1.1075,1600556701727
er,1000000,15999866,adjlist,neighbors,1,2000000,230195666,115083232,115080456,134216,766461303,2609394.62,191062,244045,512,1.0965,16002338681023
er,1000000,15999866,adjlist,neighbors,2,2000000,230195666,115083232,115080456,268432,403523917,4956335.71,200996,264740,512,1.0381,16002338681023
er,1000000,15999866,adjlist,neighbors,4,2000000,230195666,115083232,115080456,536864,145365301,13758441.57,142470,204748,512,1.2327,16002338681023
er,1000000,15999866,adjlist,neighbors-batch,1,200000,230195666,115083232,115080456,134216,26872514,7442548.92,64192,107038,512,1.1108,1601300666071
er,1000000,15999866,adjlist,neighbors-batch,2,200000,230195666,115083232,115080456,268432,13080696,15289706.30,61964,107311,512,1.1766,1601300666071
er,1000000,15999866,adjlist,neighbors-batch,4,200000,230195666,115083232,115080456,536864,5205866,38418199.78,48367,89048,512,1.2044,1601300666071
er,1000000,15999866,adjlist,neighbors-batch,1,2000000,230195666,115083232,115080456,134216,306383094,6527775.32,74328,117160,512,1.1170,16008090976901
er,1000000,15999866,adjlist,neighbors-batch,2,2000000,230195666,115083232,115080456,268432,130211422,15359635.65,62701,108460,512,1.1802,16008090976901
er,1000000,15999866,adjlist,neighbors-batch,4,2000000,230195666,115083232,115080456,536864,56541469,35372268.10,53202,109996,512,1.0917,16008090976901
er,1000000,15999866,adjlist,hasedge,1,200000,230195666,115083232,115080456,134216,26206304,7631751.51,253282,507321,2048,1.0361,100001
er,1000000,15999866,adjlist,hasedge,2,200000,230195666,115083232,115080456,268432,11645135,17174554.01,227114,318632,2048,1.0993,100001
er,1000000,15999866,adjlist,hasedge,4,200000,230195666,115083232,115080456,536864,5322425,37576856.41,199600,317135,2048,1.1171,100001
er,1000000,15999866,adjlist,hasedge,1,2000000,230195666,115083232,115080456,134216,264894982,7550161.90,260512,418333,2048,1.1098,1000017
er,1000000,15999866,adjlist,hasedge,2,2000000,230195666,115083232,115080456,268432,118193752,16921368.23,229020,343707,2048,1.0774,1000017
er,1000000,15999866,adjlist,hasedge,4,2000000,230195666,115083232,115080456,536864,56548967,35367577.98,223163,324291,2048,1.0432,1000017
er,1000000,15999866,adjlist-exact,neighbors,1,200000,144394271,93972008,87999488,134216,71017319,2816214.45,175943,241973,512,1.1282,1600556701727
er,1000000,15999866,adjlist-exact,neighbors,2,200000,144394271,93972008,87999488,268432,33055127,6050498.61,161247,245386,512,1.1251,1600556701727
er,1000000,15999866,adjlist-exact,neighbors,4,200000,144394271,93972008,87999488,536864,13490547,14825195.75,130706,185428,512,1.1104,1600556701727
er,1000000,15999866,adjlist-exact,neighbors,1,2000000,144394271,93972008,87999488,134216,709813545,2817641.36,177640,229282,512,1.0875,16002338681023
er,1000000,15999866,adjlist-exact,neighbors,2,2000000,144394271,93972008,87999488,268432,296092312,6754650.22,145727,205279,512,1.1020,16002338681023
er,1000000,15999866,adjlist-exact,neighbors,4,2000000,144394271,93972008,87999488,536864,112770771,17735092.01,109471,179423,512,1.1137,16002338681023
er,1000000,15999866,adjlist-exact,neighbors-batch,1,200000,144394271,93972008,87999488,134216,26014799,7687931.78,62513,109465,512,1.7628,1601300666071
er,1000000,15999866,adjlist-exact,neighbors-batch,2,200000,144394271,93972008,87999488,268432,10083934,19833529.26,46786,99475,512,1.1284,1601300666071
er,1000000,15999866,adjlist-exact,neighbors-batch,4,200000,144394271,93972008,87999488,536864,4189942,47733357.65,38358,78881,512,1.5032,1601300666071
er,1000000,15999866,adjlist-exact,neighbors-batch,1,2000000,144394271,93972008,87999488,134216,249743040,8008231.18,60434,98124,512,1.2556,16008090976901
er,1000000,15999866,adjlist-exact,neighbors-batch,2,2000000,144394271,93972008,87999488,268432,100955798,19810650.20,48031,96616,512,1.2791,16008090976901
er,1000000,15999866,adjlist-exact,neighbors-batch,4,2000000,144394271,93972008,87999488,536864,48392310,41328880.56,45084,94753,512,1.2190,16008090976901
er,1000000,15999866,adjlist-exact,hasedge,1,200000,144394271,93972008,87999488,134216,21034242,9508305.55,201698,312891,2048,1.0422,100001
er,1000000,15999866,adjlist-exact,hasedge,2,200000,144394271,93972008,87999488,268432,8742686,22876264.80,169937,238890,2048,1.0914,100001
er,1000000,15999866,adjlist-exact,hasedge,4,200000,144394271,93972008,87999488,536864,4421640,45232085.83,167121,234989,2048,1.0613,100001
er,1000000,15999866,adjlist-exact,hasedge,1,2000000,144394271,93972008,87999488,134216,226339306,8836291.12,220409,313128,2048,1.1830,1000017
er,1000000,15999866,adjlist-exact,hasedge,2,2000000,144394271,93972008,87999488,268432,107777293,18556784.50,211387,289515,2048,1.1560,1000017
er,1000000,15999866,adjlist-exact,hasedge,4,2000000,144394271,93972008,87999488,536864,47126360,42439093.53,181769,279732,2048,1.0992,1000017
