kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
er,200000,3199860,adjlist-exact,bfs-batch,2,16,32509839,18790944,17599464,1977168,176353400,90.73,20587226,33285774,1,1.0584,319998400000
er,200000,3199860,adjlist-exact,bfs-batch,4,16,32509839,18790944,17599464,3954336,93189559,171.69,21720290,25546286,1,1.2163,319998400000
er,200000,3199860,csr,bfs,1,4,27897528,13606960,13599492,988584,100066484,39.97,24339329,27528147,1,1.1669,79999600000
er,200000,3199860,csr,bfs,2,4,27897528,13606960,13599492,1977168,58696303,68.15,29475915,30405384,1,1.0637,79999600000
er,200000,3199860,csr,bfs,4,4,27897528,13606960,13599492,3954336,30418529,131.50,29567753,30259148,1,1.3535,79999600000
er,200000,3199860,csr,bfs,1,16,27897528,13606960,13599492,988584,453224248,35.30,28380892,29110779,1,1.0333,319998400000
er,200000,3199860,csr,bfs,2,16,27897528,13606960,13599492,1977168,220732754,72.49,27201366,29557689,1,1.1395,319998400000
er,200000,3199860,csr,bfs,4,16,27897528,13606960,13599492,3954336,106405434,150.37,25687351,29309305,1,1.0761,319998400000
er,200000,3199860,csr,bfs-batch,1,4,27897528,13606960,13599492,988584,69454631,57.59,16638943,19709455,1,1.1297,79999600000
er,200000,3199860,csr,bfs-batch,2,4,27897528,13606960,13599492,1977168,36219223,110.44,18293287,18600759,1,1.0888,79999600000
er,200000,3199860,csr,bfs-batch,4,4,27897528,13606960,13599492,3954336,19378027,206.42,18969623,19340797,1,1.1812,79999600000
er,200000,3199860,csr,bfs-batch,1,16,27897528,13606960,13599492,988584,277013771,57.76,17070201,19112060,1,1.2885,319998400000
er,200000,3199860,csr,bfs-batch,2,16,27897528,13606960,13599492,1977168,140148339,114.16,16951441,19995815,1,1.0828,319998400000
er,200000,3199860,csr,bfs-batch,4,16,27897528,13606960,13599492,3954336,76924243,208.00,18266822,20838177,1,1.1328,319998400000
er,200000,3199860,csr-slices,bfs,1,4,26592540,17604656,17599488,988584,125124331,31.97,31559262,32348315,1,1.2273,79999600000
er,200000,3199860,csr-slices,bfs,2,4,26592540,17604656,17599488,1977168,71180866,56.19,35394459,35738424,1,1.1111,79999600000
er,200000,3199860,csr-slices,bfs,4,4,26592540,17604656,17599488,3954336,36073954,110.88,34107393,36036388,1,1.0867,79999600000
er,200000,3199860,csr-slices,bfs,1,16,26592540,17604656,17599488,988584,474023755,33.75,29414387,31417841,1,1.1167,319998400000
er,200000,3199860,csr-slices,bfs,2,16,26592540,17604656,17599488,1977168,261977320,61.07,32319161,33973263,1,1.0679,319998400000
er,200000,3199860,csr-slices,bfs,4,16,26592540,17604656,17599488,3954336,139777972,114.47,32983629,36036369,1,1.1581,319998400000
er,200000,3199860,csr-slices,bfs-batch,1,4,26592540,17604656,17599488,988584,94007638,42.55,23665843,23749727,1,1.0899,79999600000
er,200000,3199860,csr-slices,bfs-batch,2,4,26592540,17604656,17599488,1977168,48930157,81.75,24003662,24856028,1,1.1630,79999600000
er,200000,3199860,csr-slices,bfs-batch,4,4,26592540,17604656,17599488,3954336,22774574,175.63,21660900,22737009,1,1.2328,79999600000
er,200000,3199860,csr-slices,bfs-batch,1,16,26592540,17604656,17599488,988584,317688451,50.36,19824352,21329096,1,1.1657,319998400000
er,200000,3199860,csr-slices,bfs-batch,2,16,26592540,17604656,17599488,1977168,179224129,89.27,21902235,23264367,1,1.1199,319998400000
er,200000,3199860,csr-slices,bfs-batch,4,16,26592540,17604656,17599488,3954336,81629105,196.01,20073459,21071299,1,1.2199,319998400000
er,200000,3199860,edgelist,bfs,1,4,10698130,25600032,25598904,988584,318781033,12.55,79194641,82428874,1,1.0298,79999600000
er,200000,3199860,edgelist,bfs,2,4,10698130,25600032,25598904,1977168,179559165,22.28,91748661,92078104,1,1.0257,79999600000
er,200000,3199860,edgelist,bfs,4,4,10698130,25600032,25598904,3954336,83791923,47.74,83352102,83734905,1,1.0957,79999600000
er,200000,3199860,edgelist,bfs,1,16,10698130,25600032,25598904,988584,1320038592,12.12,82480270,85723681,1,1.0688,319998400000
er,200000,3199860,edgelist,bfs,2,16,10698130,25600032,25598904,1977168,707674652,22.61,87423018,91146598,1,1.0792,319998400000
er,200000,3199860,edgelist,bfs,4,16,10698130,25600032,25598904,3954336,361895279,44.21,89182913,94909370,1,1.0636,319998400000
er,200000,3199860,edgelist,bfs-batch,1,4,10698130,25600032,25598904,988584,348972184,11.46,87694954,89929143,1,1.0681,79999600000
er,200000,3199860,edgelist,bfs-batch,2,4,10698130,25600032,25598904,1977168,169153055,23.65,84518428,85197844,1,1.1288,79999600000
er,200000,3199860,edgelist,bfs-batch,4,4,10698130,25600032,25598904,3954336,93038080,42.99,92116587,92944423,1,1.0554,79999600000
er,200000,3199860,edgelist,bfs-batch,1,16,10698130,25600032,25598904,988584,1344724029,11.90,83428243,94453641,1,1.1091,319998400000
er,200000,3199860,edgelist,bfs-batch,2,16,10698130,25600032,25598904,1977168,676356202,23.66,82516179,86359127,1,1.1054,319998400000
er,200000,3199860,edgelist,bfs-batch,4,16,10698130,25600032,25598904,3954336,367767323,43.51,89848049,96497120,1,1.0698,319998400000
er,200000,3199860,varint-csr,bfs,1,4,56393470,9306176,9303348,988584,212588773,18.82,52126490,60287915,1,1.1343,79999600000
er,200000,3199860,varint-csr,bfs,2,4,56393470,9306176,9303348,1977168,114862738,34.82,47263602,67495763,1,1.1809,79999600000
er,200000,3199860,varint-csr,bfs,4,4,56393470,9306176,9303348,3954336,46739879,85.58,45889029,46697008,1,1.4136,79999600000
er,200000,3199860,varint-csr,bfs,1,16,56393470,9306176,9303348,988584,697271094,22.95,43827293,44614609,1,1.1033,319998400000
er,200000,3199860,varint-csr,bfs,2,16,56393470,9306176,9303348,1977168,346813464,46.13,42994340,44345829,1,1.0789,319998400000
er,200000,3199860,varint-csr,bfs,4,16,56393470,9306176,9303348,3954336,182061111,87.88,44555861,46928932,1,1.1002,319998400000
er,200000,3199860,varint-csr,bfs-batch,1,4,56393470,9306176,9303348,988584,180329373,22.18,45518602,46059673,1,1.0350,79999600000
er,200000,3199860,varint-csr,bfs-batch,2,4,56393470,9306176,9303348,1977168,88633282,45.13,43470647,45105576,1,1.0996,79999600000
er,200000,3199860,varint-csr,bfs-batch,4,4,56393470,9306176,9303348,3954336,45160583,88.57,44276299,45018501,1,1.0754,79999600000
er,200000,3199860,varint-csr,bfs-batch,1,16,56393470,9306176,9303348,988584,668371891,23.94,41626350,42511806,1,1.0825,319998400000
er,200000,3199860,varint-csr,bfs-batch,2,16,56393470,9306176,9303348,1977168,348859465,45.86,43177214,45217673,1,1.0495,319998400000
er,200000,3199860,varint-csr,bfs-batch,4,16,56393470,9306176,9303348,3954336,183259172,87.31,45079437,47272629,1,1.0686,319998400000
er,200000,3199860,hybrid,bfs,1,4,54222811,14437136,14424564,988584,102907089,38.87,25842019,26134859,1,1.0314,79999600000
er,200000,3199860,hybrid,bfs,2,4,54222811,14437136,14424564,1977168,60445801,66.17,29748996,30647644,1,1.0491,79999600000
er,200000,3199860,hybrid,bfs,4,4,54222811,14437136,14424564,3954336,30829658,129.75,30522741,30796256,1,1.3861,79999600000
er,200000,3199860,hybrid,bfs,1,16,54222811,14437136,14424564,988584,427381105,37.44,26560949,28030179,1,1.0455,319998400000
er,200000,3199860,hybrid,bfs,2,16,54222811,14437136,14424564,1977168,209026748,76.55,25975111,27579292,1,1.1492,319998400000
er,200000,3199860,hybrid,bfs,4,16,54222811,14437136,14424564,3954336,112417007,142.33,26701349,29018515,1,1.0658,319998400000
er,200000,3199860,hybrid,bfs-batch,1,4,54222811,14437136,14424564,988584,65875781,60.72,16484268,17177143,1,1.2102,79999600000
er,200000,3199860,hybrid,bfs-batch,2,4,54222811,14437136,14424564,1977168,37065441,107.92,17978486,19046228,1,1.0313,79999600000
er,200000,3199860,hybrid,bfs-batch,4,4,54222811,14437136,14424564,3954336,18868373,211.99,18683530,18828327,1,1.1918,79999600000
er,200000,3199860,hybrid,bfs-batch,1,16,54222811,14437136,14424564,988584,269270787,59.42,16832025,17768404,1,1.0762,319998400000
er,200000,3199860,hybrid,bfs-batch,2,16,54222811,14437136,14424564,1977168,146580836,109.15,18036228,19415869,1,1.0947,319998400000
er,200000,3199860,hybrid,bfs-batch,4,16,54222811,14437136,14424564,3954336,76891162,208.09,18375757,21493010,1,1.1481,319998400000
er,1000000,15999866,adjmap,bfs,1,4,936414560,174926912,139080432,4774984,1950885683,2.05,488138281,489460842,1,1.1344,1999998000000
er,1000000,15999866,adjmap,bfs,2,4,936414560,174926912,139080432,9549968,919750921,4.35,450720834,468957304,1,1.1859,1999998000000
er,1000000,15999866,adjmap,bfs,4,4,936414560,174926912,139080432,19099936,407763052,9.81,406058085,407706139,1,1.3019,1999998000000
er,1000000,15999866,adjmap,bfs,1,16,936414560,174926912,139080432,4774984,8272830724,1.93,516664615,581011963,1,1.0664,7999992000000
er,1000000,15999866,adjmap,bfs,2,16,936414560,174926912,139080432,9549968,3813001019,4.20,470234821,525677232,1,1.1286,7999992000000
er,1000000,15999866,adjmap,bfs,4,16,936414560,174926912,139080432,19099936,1620228702,9.88,393054140,439140758,1,1.0776,7999992000000
er,1000000,15999866,adjmap,bfs-batch,1,4,936414560,174926912,139080432,4774984,1465775970,2.73,369567184,379408183,1,1.1936,1999998000000
er,1000000,15999866,adjmap,bfs-batch,2,4,936414560,174926912,139080432,9549968,672150329,5.95,336280909,337738202,1,1.1385,1999998000000
er,1000000,15999866,adjmap,bfs-batch,4,4,936414560,174926912,139080432,19099936,345826707,11.57,332407134,345755906,1,1.2225,1999998000000
er,1000000,15999866,adjmap,bfs-batch,1,16,936414560,174926912,139080432,4774984,6495238476,2.46,410319212,427673104,1,1.0240,7999992000000
er,1000000,15999866,adjmap,bfs-batch,2,16,936414560,174926912,139080432,9549968,2936879225,5.45,349100173,397798984,1,1.1250,7999992000000
er,1000000,15999866,adjmap,bfs-batch,4,16,936414560,174926912,139080432,19099936,1297992018,12.33,317365684,353175459,1,1.0928,7999992000000
er,1000000,15999866,adjlist,bfs,1,4,204241233,115083184,115080456,4774984,1333035173,3.00,330799599,363857752,1,1.1268,1999998000000
er,1000000,15999866,adjlist,bfs,2,4,204241233,115083184,115080456,9549968,610707705,6.55,301206405,309391273,1,1.0801,1999998000000
er,1000000,15999866,adjlist,bfs,4,4,204241233,115083184,115080456,19099936,276331760,14.48,275140198,276191122,1,1.3362,1999998000000
er,1000000,15999866,adjlist,bfs,1,16,204241233,115083184,115080456,4774984,5133062989,3.12,323634331,372272633,1,1.0259,7999992000000
er,1000000,15999866,adjlist,bfs,2,16,204241233,115083184,115080456,9549968,2119543746,7.55,262977214,286055989,1,1.0840,7999992000000
er,1000000,15999866,adjlist,bfs,4,16,204241233,115083184,115080456,19099936,1027180251,15.58,248923814,298464569,1,1.0655,7999992000000
er,1000000,15999866,adjlist,bfs-batch,1,4,204241233,115083184,115080456,4774984,970633982,4.12,239186832,261193436,1,1.0954,1999998000000
er,1000000,15999866,adjlist,bfs-batch,2,4,204241233,115083184,115080456,9549968,503850231,7.94,248705528,254954652,1,1.0480,1999998000000
er,1000000,15999866,adjlist,bfs-batch,4,4,204241233,115083184,115080456,19099936,245174190,16.31,241614870,244946178,1,1.1838,1999998000000
er,1000000,15999866,adjlist,bfs-batch,1,16,204241233,115083184,115080456,4774984,3965531267,4.03,247890425,255558362,1,1.0103,7999992000000
er,1000000,15999866,adjlist,bfs-batch,2,16,204241233,115083184,115080456,9549968,1894194164,8.45,234463652,248553576,1,1.0866,7999992000000
er,1000000,15999866,adjlist,bfs-batch,4,16,204241233,115083184,115080456,19099936,836472441,19.13,201851362,237847470,1,1.0943,7999992000000
er,1000000,15999866,adjlist-exact,bfs,1,4,180025060,93972008,87999488,4774984,1215770858,3.29,299593617,340440151,1,1.1932,1999998000000
er,1000000,15999866,adjlist-exact,bfs,2,4,180025060,93972008,87999488,9549968,555551022,7.20,285489898,296352737,1,1.1519,1999998000000
er,1000000,15999866,adjlist-exact,bfs,4,4,180025060,93972008,87999488,19099936,238637665,16.76,235849061,238537643,1,1.1244,1999998000000
er,1000000,15999866,adjlist-exact,bfs,1,16,180025060,93972008,87999488,4774984,4763414386,3.36,299064222,328515893,1,1.0876,7999992000000
er,1000000,15999866,adjlist-exact,bfs,2,16,180025060,93972008,87999488,9549968,1993084344,8.03,251430404,268131882,1,1.1145,7999992000000
er,1000000,15999866,adjlist-exact,bfs,4,16,180025060,93972008,87999488,19099936,879792468,18.19,217786111,231197399,1,1.0624,7999992000000
er,1000000,15999866,adjlist-exact,bfs-batch,1,4,180025060,93972008,87999488,4774984,755813443,5.29,190774745,211283658,1,1.0831,1999998000000
er,1000000,15999866,adjlist-exact,bfs-batch,2,4,180025060,93972008,87999488,9549968,324971426,12.31,163203718,167837082,1,1.1485,1999998000000
er,1000000,15999866,adjlist-exact,bfs-batch,4,4,180025060,93972008,87999488,19099936,163142693,24.52,162494191,163015940,1,1.2170,1999998000000
er,1000000,15999866,adjlist-exact,bfs-batch,1,16,180025060,93972008,87999488,4774984,3461719208,4.62,213720457,235559293,1,1.1181,7999992000000
er,1000000,15999866,adjlist-exact,bfs-batch,2,16,180025060,93972008,87999488,9549968,1375826502,11.63,160971880,199113031,1,1.0766,7999992000000
er,1000000,15999866,adjlist-exact,bfs-batch,4,16,180025060,93972008,87999488,19099936,568545617,28.14,138529423,151002430,1,1.2879,7999992000000
er,1000000,15999866,csr,bfs,1,4,134661628,68010032,67999516,4774984,847584980,4.72,217596668,225548736,1,1.1841,1999998000000
er,1000000,15999866,csr,bfs,2,4,134661628,68010032,67999516,9549968,430661635,9.29,215463679,226221044,1,1.1115,1999998000000
er,1000000,15999866,csr,bfs,4,4,134661628,68010032,67999516,19099936,188746059,21.19,183143482,188617856,1,1.1667,1999998000000
er,1000000,15999866,csr,bfs,1,16,134661628,68010032,67999516,4774984,3246531993,4.93,204773571,214397810,1,1.1077,7999992000000
er,1000000,15999866,csr,bfs,2,16,134661628,68010032,67999516,9549968,1600050381,10.00,198858302,222143237,1,1.1072,7999992000000
er,1000000,15999866,csr,bfs,4,16,134661628,68010032,67999516,19099936,769688148,20.79,184620965,195912538,1,1.0817,7999992000000
er,1000000,15999866,csr,bfs-batch,1,4,134661628,68010032,67999516,4774984,693339969,5.77,177170722,181493160,1,1.0561,1999998000000
er,1000000,15999866,csr,bfs-batch,2,4,134661628,68010032,67999516,9549968,326590088,12.25,162249341,164243103,1,1.0730,1999998000000
er,1000000,15999866,csr,bfs-batch,4,4,134661628,68010032,67999516,19099936,134588589,29.72,134148291,134312556,1,1.1361,1999998000000
er,1000000,15999866,csr,bfs-batch,1,16,134661628,68010032,67999516,4774984,2712372009,5.90,164893007,190706457,1,1.1018,7999992000000
er,1000000,15999866,csr,bfs-batch,2,16,134661628,68010032,67999516,9549968,1345274635,11.89,165485391,176547116,1,1.1437,7999992000000
er,1000000,15999866,csr,bfs-batch,4,16,134661628,68010032,67999516,19099936,559967551,28.57,137118623,150793843,1,1.1335,7999992000000
er,1000000,15999866,csr-slices,bfs,1,4,143328460,88006704,87999512,4774984,1150562703,3.48,287530019,311872470,1,1.1107,1999998000000
er,1000000,15999866,csr-slices,bfs,2,4,143328460,88006704,87999512,9549968,512058139,7.81,254180673,267996092,1,1.1015,1999998000000
er,1000000,15999866,csr-slices,bfs,4,4,143328460,88006704,87999512,19099936,248691728,16.08,246438200,248618808,1,1.1284,1999998000000
er,1000000,15999866,csr-slices,bfs,1,16,143328460,88006704,87999512,4774984,4768236684,3.36,296857817,328107484,1,1.1738,7999992000000
er,1000000,15999866,csr-slices,bfs,2,16,143328460,88006704,87999512,9549968,2011558688,7.95,249986103,283420627,1,1.0761,7999992000000
er,1000000,15999866,csr-slices,bfs,4,16,143328460,88006704,87999512,19099936,982309718,16.29,244424316,259701916,1,1.1227,7999992000000
er,1000000,15999866,csr-slices,bfs-batch,1,4,143328460,88006704,87999512,4774984,979858150,4.08,246012808,251738487,1,1.0525,1999998000000
er,1000000,15999866,csr-slices,bfs-batch,2,4,143328460,88006704,87999512,9549968,477004157,8.39,245694702,250052350,1,1.0743,1999998000000
er,1000000,15999866,csr-slices,bfs-batch,4,4,143328460,88006704,87999512,19099936,236485410,16.91,226736359,236413775,1,1.1511,1999998000000
er,1000000,15999866,csr-slices,bfs-batch,1,16,143328460,88006704,87999512,4774984,3798068625,4.21,233996185,265611348,1,1.0457,7999992000000
er,1000000,15999866,csr-slices,bfs-batch,2,16,143328460,88006704,87999512,9549968,1869487971,8.56,230365895,248187175,1,1.0813,7999992000000
er,1000000,15999866,csr-slices,bfs-batch,4,16,143328460,88006704,87999512,19099936,722564328,22.14,174722785,192839779,1,1.1151,7999992000000
er,1000000,15999866,edgelist,bfs,1,4,81669777,128000128,127998952,4774984,2986368956,1.34,773864191,798033166,1,1.0952,1999998000000
er,1000000,15999866,edgelist,bfs,2,4,81669777,128000128,127998952,9549968,1526342577,2.62,745861328,780325906,1,1.1806,1999998000000
er,1000000,15999866,edgelist,bfs,4,4,81669777,128000128,127998952,19099936,708426600,5.65,700102571,708294614,1,1.0881,1999998000000
er,1000000,15999866,edgelist,bfs,1,16,81669777,128000128,127998952,4774984,12416570705,1.29,784205001,850748168,1,1.0608,7999992000000
er,1000000,15999866,edgelist,bfs,2,16,81669777,128000128,127998952,9549968,5973960508,2.68,715813372,804260037,1,1.0297,7999992000000
er,1000000,15999866,edgelist,bfs,4,16,81669777,128000128,127998952,19099936,2882021807,5.55,712894115,764004162,1,1.0492,7999992000000
er,1000000,15999866,edgelist,bfs-batch,1,4,81669777,128000128,127998952,4774984,2843390068,1.41,715944865,730356577,1,1.1254,1999998000000
er,1000000,15999866,edgelist,bfs-batch,2,4,81669777,128000128,127998952,9549968,1493558271,2.68,746411117,774755725,1,1.0393,1999998000000
er,1000000,15999866,edgelist,bfs-batch,4,4,81669777,128000128,127998952,19099936,722078254,5.54,718508193,721808503,1,1.0466,1999998000000
er,1000000,15999866,edgelist,bfs-batch,1,16,81669777,128000128,127998952,4774984,11958472641,1.34,728993785,835852896,1,1.0994,7999992000000
er,1000000,15999866,edgelist,bfs-batch,2,16,81669777,128000128,127998952,9549968,5782499539,2.77,719330889,764422366,1,1.0510,7999992000000
er,1000000,15999866,edgelist,bfs-batch,4,16,81669777,128000128,127998952,19099936,2804450284,5.71,665818802,716883947,1,1.0578,7999992000000
er,1000000,15999866,varint-csr,bfs,1,4,446109060,57139280,57133364,4774984,1503428189,2.66,388000494,390504474,1,1.0571,1999998000000
er,1000000,15999866,varint-csr,bfs,2,4,446109060,57139280,57133364,9549968,649037930,6.16,323794157,327544120,1,1.0514,1999998000000
er,1000000,15999866,varint-csr,bfs,4,4,446109060,57139280,57133364,19099936,322218612,12.41,320297524,322146276,1,1.0685,1999998000000
er,1000000,15999866,varint-csr,bfs,1,16,446109060,57139280,57133364,4774984,5930413356,2.70,370021180,406488165,1,1.0645,7999992000000
er,1000000,15999866,varint-csr,bfs,2,16,446109060,57139280,57133364,9549968,2618782492,6.11,327507132,344008790,1,1.0893,7999992000000
er,1000000,15999866,varint-csr,bfs,4,16,446109060,57139280,57133364,19099936,1292971363,12.37,320283809,335104011,1,1.0175,7999992000000
er,1000000,15999866,varint-csr,bfs-batch,1,4,446109060,57139280,57133364,4774984,1662496549,2.41,423499482,424121490,1,1.0424,1999998000000
er,1000000,15999866,varint-csr,bfs-batch,2,4,446109060,57139280,57133364,9549968,752829419,5.31,381237310,390282060,1,1.1205,1999998000000
er,1000000,15999866,varint-csr,bfs-batch,4,4,446109060,57139280,57133364,19099936,327345745,12.22,326890263,327022384,1,1.0690,1999998000000
er,1000000,15999866,varint-csr,bfs-batch,1,16,446109060,57139280,57133364,4774984,6307310431,2.54,394494072,423863635,1,1.0984,7999992000000
er,1000000,15999866,varint-csr,bfs-batch,2,16,446109060,57139280,57133364,9549968,2953333806,5.42,364778270,398318554,1,1.0854,7999992000000
er,1000000,15999866,varint-csr,bfs-batch,4,16,446109060,57139280,57133364,19099936,1279132350,12.51,308033589,333529046,1,1.0527,7999992000000
er,1000000,15999866,hybrid,bfs,1,4,255552923,72147088,72124588,4774984,976341335,4.10,248375456,252876195,1,1.0602,1999998000000
er,1000000,15999866,hybrid,bfs,2,4,255552923,72147088,72124588,9549968,415731768,9.62,200700376,216288376,1,1.1345,1999998000000
er,1000000,15999866,hybrid,bfs,4,4,255552923,72147088,72124588,19099936,201790139,19.82,186243040,201743543,1,1.1677,1999998000000
er,1000000,15999866,hybrid,bfs,1,16,255552923,72147088,72124588,4774984,3978639949,4.02,246336394,296532158,1,1.1288,7999992000000
er,1000000,15999866,hybrid,bfs,2,16,255552923,72147088,72124588,9549968,1653538534,9.68,200533684,220284098,1,1.1488,7999992000000
er,1000000,15999866,hybrid,bfs,4,16,255552923,72147088,72124588,19099936,767680804,20.84,188542186,208900425,1,1.0589,7999992000000
er,1000000,15999866,hybrid,bfs-batch,1,4,255552923,72147088,72124588,4774984,722644493,5.54,183296017,184768835,1,1.0257,1999998000000
er,1000000,15999866,hybrid,bfs-batch,2,4,255552923,72147088,72124588,9549968,331273819,12.07,162399022,169653462,1,1.1460,1999998000000
er,1000000,15999866,hybrid,bfs-batch,4,4,255552923,72147088,72124588,19099936,160334545,24.95,146973943,160233710,1,1.1011,1999998000000
er,1000000,15999866,hybrid,bfs-batch,1,16,255552923,72147088,72124588,4774984,2976427667,5.38,187838101,195284032,1,1.0711,7999992000000
er,1000000,15999866,hybrid,bfs-batch,2,16,255552923,72147088,72124588,9549968,1334108902,11.99,167669713,180484961,1,1.2091,7999992000000
er,1000000,15999866,hybrid,bfs-batch,4,16,255552923,72147088,72124588,19099936,574052565,27.87,143210055,168917933,1,1.1653,7999992000000
rmat,262144,3939048,adjmap,bfs,1,4,109915373,33123120,29586376,644096,123446285,32.40,30874851,31069204,1,1.0307,66347305708
rmat,262144,3939048,adjmap,bfs,2,4,109915373,33123120,29586376,1288192,60826800,65.76,30430076,30516066,1,1.1248,66347305708
rmat,262144,3939048,adjmap,bfs,4,4,109915373,33123120,29586376,2576384,31767506,125.91,31062181,31666292,1,1.1671,66347305708
rmat,262144,3939048,adjmap,bfs,1,16,109915373,33123120,29586376,644096,474440285,33.72,29375762,32704388,1,1.1555,265389222832
rmat,262144,3939048,adjmap,bfs,2,16,109915373,33123120,29586376,1288192,245034190,65.30,30321990,31513016,1,1.1015,265389222832
rmat,262144,3939048,adjmap,bfs,4,16,109915373,33123120,29586376,2576384,123208478,129.86,29942362,33169561,1,1.0710,265389222832
rmat,262144,3939048,adjmap,bfs-batch,1,4,109915373,33123120,29586376,708608,104026150,38.45,26145109,26430607,1,1.0977,66347305708
rmat,262144,3939048,adjmap,bfs-batch,2,4,109915373,33123120,29586376,1417216,53258075,75.11,26614812,26680658,1,1.1240,66347305708
