kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
er,20000,319858,csr,neighbors-batch,2,500000,2273620,1368112,1359484,23440,8493760,58866744.53,16356,38606,512,1.0829,79982830511
er,20000,319858,csr,neighbors-batch,4,500000,2273620,1368112,1359484,46880,4263883,117264005.60,16113,39047,512,1.0741,79982830511
er,20000,319858,csr,hasedge,1,10000,2273620,1368112,1359484,11720,438065,22827662.56,78049,109920,2048,1.0779,5001
er,20000,319858,csr,hasedge,2,10000,2273620,1368112,1359484,23440,250649,39896428.87,84359,101873,2048,1.2355,5001
er,20000,319858,csr,hasedge,4,10000,2273620,1368112,1359484,46880,177141,56452204.74,91636,101348,2048,1.3793,5001
er,20000,319858,csr,hasedge,1,500000,2273620,1368112,1359484,11720,20108313,24865338.03,78527,111872,2048,1.0415,250202
er,20000,319858,csr,hasedge,2,500000,2273620,1368112,1359484,23440,10446258,47864029.40,79913,132126,2048,1.1720,250202
er,20000,319858,csr,hasedge,4,500000,2273620,1368112,1359484,46880,5071570,98588799.92,78473,124308,2048,1.0830,250202
er,20000,319858,csr-slices,neighbors,1,10000,2414448,1769520,1759480,11720,538353,18575172.80,26748,31555,512,1.1646,1601857802
er,20000,319858,csr-slices,neighbors,2,10000,2414448,1769520,1759480,23440,274183,36471991.33,22895,46511,512,2.1650,1601857802
er,20000,319858,csr-slices,neighbors,4,10000,2414448,1769520,1759480,46880,193143,51775109.63,30224,38696,512,1.8192,1601857802
er,20000,319858,csr-slices,neighbors,1,500000,2414448,1769520,1759480,11720,29754519,16804170.15,28078,64393,512,1.1534,79995350513
er,20000,319858,csr-slices,neighbors,2,500000,2414448,1769520,1759480,23440,14464085,34568380.92,27143,62296,512,1.1303,79995350513
er,20000,319858,csr-slices,neighbors,4,500000,2414448,1769520,1759480,46880,7418296,67400923.34,27359,61483,512,1.0946,79995350513
er,20000,319858,csr-slices,neighbors-batch,1,10000,2414448,1769520,1759480,11720,352562,28363805.52,17463,20199,512,1.1260,1600951307
er,20000,319858,csr-slices,neighbors-batch,2,10000,2414448,1769520,1759480,23440,260655,38364888.45,20416,47333,512,1.1663,1600951307
er,20000,319858,csr-slices,neighbors-batch,4,10000,2414448,1769520,1759480,46880,176613,56620973.54,20334,47388,512,1.2939,1600951307
er,20000,319858,csr-slices,neighbors-batch,1,500000,2414448,1769520,1759480,11720,21168270,23620258.06,19812,52200,512,1.1568,79982830511
er,20000,319858,csr-slices,neighbors-batch,2,500000,2414448,1769520,1759480,23440,11501209,43473690.46,18590,66952,512,1.0656,79982830511
er,20000,319858,csr-slices,neighbors-batch,4,500000,2414448,1769520,1759480,46880,5256879,95113469.42,18139,53195,512,1.0612,79982830511
er,20000,319858,csr-slices,hasedge,1,10000,2414448,1769520,1759480,11720,421895,23702580.03,84231,89149,2048,1.1384,5001
er,20000,319858,csr-slices,hasedge,2,10000,2414448,1769520,1759480,23440,292330,34207915.71,97742,113112,2048,1.1064,5001
er,20000,319858,csr-slices,hasedge,4,10000,2414448,1769520,1759480,46880,190403,52520180.88,86718,126974,2048,1.8746,5001
er,20000,319858,csr-slices,hasedge,1,500000,2414448,1769520,1759480,11720,23236137,21518206.75,89371,159341,2048,1.1977,250202
er,20000,319858,csr-slices,hasedge,2,500000,2414448,1769520,1759480,23440,11144066,44866927.39,86306,122736,2048,1.0455,250202
er,20000,319858,csr-slices,hasedge,4,500000,2414448,1769520,1759480,46880,5771423,86633747.00,86762,178773,2048,1.0719,250202
er,20000,319858,edgelist,neighbors,1,10000,2090473,2564128,2558888,11720,1959586,5103118.72,94812,128310,512,1.2015,1601857802
er,20000,319858,edgelist,neighbors,2,10000,2090473,2564128,2558888,23440,995501,10045193.32,95004,118888,512,1.1954,1601857802
er,20000,319858,edgelist,neighbors,4,10000,2090473,2564128,2558888,46880,543527,18398350.04,94032,131087,512,1.1782,1601857802
er,20000,319858,edgelist,neighbors,1,500000,2090473,2564128,2558888,11720,93498888,5347657.18,91070,135943,512,1.0595,79995350513
er,20000,319858,edgelist,neighbors,2,500000,2090473,2564128,2558888,23440,45484507,10992754.08,88574,131434,512,1.0777,79995350513
er,20000,319858,edgelist,neighbors,4,500000,2090473,2564128,2558888,46880,24696306,20245942.85,93530,155099,512,1.0466,79995350513
er,20000,319858,edgelist,neighbors-batch,1,10000,2090473,2564128,2558888,11720,1827175,5472929.52,90895,112233,512,1.0708,1600951307
er,20000,319858,edgelist,neighbors-batch,2,10000,2090473,2564128,2558888,23440,1008475,9915962.22,97342,120627,512,1.0891,1600951307
er,20000,319858,edgelist,neighbors-batch,4,10000,2090473,2564128,2558888,46880,619014,16154723.48,106458,150357,512,1.1212,1600951307
er,20000,319858,edgelist,neighbors-batch,1,500000,2090473,2564128,2558888,11720,102146711,4894920.21,96020,166957,512,1.0880,79982830511
er,20000,319858,edgelist,neighbors-batch,2,500000,2090473,2564128,2558888,23440,45815537,10913328.38,90462,154878,512,1.0706,79982830511
er,20000,319858,edgelist,neighbors-batch,4,500000,2090473,2564128,2558888,46880,23985451,20845970.33,94169,152502,512,1.0395,79982830511
er,20000,319858,edgelist,hasedge,1,10000,2090473,2564128,2558888,11720,1537748,6503016.10,294754,347506,2048,1.2124,5001
er,20000,319858,edgelist,hasedge,2,10000,2090473,2564128,2558888,23440,935833,10685667.21,326265,346708,2048,1.0633,5001
er,20000,319858,edgelist,hasedge,4,10000,2090473,2564128,2558888,46880,549235,18207142.66,278123,305511,2048,1.2233,5001
er,20000,319858,edgelist,hasedge,1,500000,2090473,2564128,2558888,11720,75343820,6636244.35,295223,408856,2048,1.0159,250202
er,20000,319858,edgelist,hasedge,2,500000,2090473,2564128,2558888,23440,37655525,13278263.95,297982,391733,2048,1.0398,250202
er,20000,319858,edgelist,hasedge,4,500000,2090473,2564128,2558888,46880,18996740,26320305.48,296361,394162,2048,1.0811,250202
er,20000,319858,varint-csr,neighbors,1,10000,5126423,761936,759768,11720,1019275,9810895.00,50249,67153,512,1.0381,1601857802
er,20000,319858,varint-csr,neighbors,2,10000,5126423,761936,759768,23440,507015,19723282.35,49397,56434,512,1.2510,1601857802
er,20000,319858,varint-csr,neighbors,4,10000,5126423,761936,759768,46880,330335,30272299.33,52342,76600,512,1.1813,1601857802
er,20000,319858,varint-csr,neighbors,1,500000,5126423,761936,759768,11720,52873969,9456449.16,51478,83449,512,1.0347,79995350513
er,20000,319858,varint-csr,neighbors,2,500000,5126423,761936,759768,23440,26627960,18777255.19,51312,88875,512,1.1728,79995350513
er,20000,319858,varint-csr,neighbors,4,500000,5126423,761936,759768,46880,13079266,38228444.93,51109,79193,512,1.0143,79995350513
er,20000,319858,varint-csr,neighbors-batch,1,10000,5126423,761936,759768,11720,1048163,9540500.86,52705,66864,512,1.1945,1600951307
er,20000,319858,varint-csr,neighbors-batch,2,10000,5126423,761936,759768,23440,507390,19708705.34,51118,57170,512,1.1119,1600951307
er,20000,319858,varint-csr,neighbors-batch,4,10000,5126423,761936,759768,46880,317513,31494773.44,53254,72020,512,1.3729,1600951307
er,20000,319858,varint-csr,neighbors-batch,1,500000,5126423,761936,759768,11720,53999749,9259302.30,52560,87103,512,1.0405,79982830511
er,20000,319858,varint-csr,neighbors-batch,2,500000,5126423,761936,759768,23440,27043371,18488819.31,53206,81706,512,1.0900,79982830511
er,20000,319858,varint-csr,neighbors-batch,4,500000,5126423,761936,759768,46880,13642941,36648989.39,52590,86080,512,1.0371,79982830511
er,20000,319858,varint-csr,hasedge,1,10000,5126423,761936,759768,11720,626040,15973420.23,126103,128527,2048,1.1542,5001
er,20000,319858,varint-csr,hasedge,2,10000,5126423,761936,759768,23440,392993,25445745.85,127488,132823,2048,1.0888,5001
er,20000,319858,varint-csr,hasedge,4,10000,5126423,761936,759768,46880,259893,38477373.38,134598,144454,2048,1.2006,5001
er,20000,319858,varint-csr,hasedge,1,500000,5126423,761936,759768,11720,31187166,16032235.82,124956,156737,2048,1.0771,250202
er,20000,319858,varint-csr,hasedge,2,500000,5126423,761936,759768,23440,16086813,31081358.38,126939,167292,2048,1.2708,250202
er,20000,319858,varint-csr,hasedge,4,500000,5126423,761936,759768,46880,7814360,63984766.51,123584,164778,2048,1.0509,250202
er,20000,319858,hybrid,neighbors,1,10000,5194582,1452816,1442060,11720,491304,20353996.71,21715,54100,512,1.6122,1601857802
er,20000,319858,hybrid,neighbors,2,10000,5194582,1452816,1442060,23440,283864,35228137.42,26588,32750,512,2.2224,1601857802
er,20000,319858,hybrid,neighbors,4,10000,5194582,1452816,1442060,46880,233525,42821967.67,24142,56946,512,1.1941,1601857802
er,20000,319858,hybrid,neighbors,1,500000,5194582,1452816,1442060,11720,21309575,23463630.79,20263,45280,512,1.1259,79995350513
er,20000,319858,hybrid,neighbors,2,500000,5194582,1452816,1442060,23440,11308700,44213746.94,20936,51819,512,1.3405,79995350513
er,20000,319858,hybrid,neighbors,4,500000,5194582,1452816,1442060,46880,6952110,71920611.15,23678,64879,512,1.0348,79995350513
er,20000,319858,hybrid,neighbors-batch,1,10000,5194582,1452816,1442060,11720,341461,29285921.38,16699,19380,512,1.1287,1600951307
er,20000,319858,hybrid,neighbors-batch,2,10000,5194582,1452816,1442060,23440,179069,55844395.18,15827,19280,512,1.3199,1600951307
er,20000,319858,hybrid,neighbors-batch,4,10000,5194582,1452816,1442060,46880,124036,80621754.97,16692,20907,512,2.1689,1600951307
er,20000,319858,hybrid,neighbors-batch,1,500000,5194582,1452816,1442060,11720,16916357,29557191.30,16179,38861,512,1.0151,79982830511
er,20000,319858,hybrid,neighbors-batch,2,500000,5194582,1452816,1442060,23440,8618423,58015254.07,16389,39228,512,1.0330,79982830511
er,20000,319858,hybrid,neighbors-batch,4,500000,5194582,1452816,1442060,46880,4356981,114758361.35,16285,39909,512,1.0459,79982830511
er,20000,319858,hybrid,hasedge,1,10000,5194582,1452816,1442060,11720,403256,24798143.12,80189,84356,2048,1.1443,5001
er,20000,319858,hybrid,hasedge,2,10000,5194582,1452816,1442060,23440,259071,38599457.29,84242,107505,2048,1.3255,5001
er,20000,319858,hybrid,hasedge,4,10000,5194582,1452816,1442060,46880,214344,46653976.78,95840,103304,2048,1.7267,5001
er,20000,319858,hybrid,hasedge,1,500000,5194582,1452816,1442060,11720,21125691,23667864.88,81654,124573,2048,1.0792,250202
er,20000,319858,hybrid,hasedge,2,500000,5194582,1452816,1442060,23440,10528934,47488188.26,81440,134555,2048,1.0471,250202
er,20000,319858,hybrid,hasedge,4,500000,5194582,1452816,1442060,46880,5469557,91415081.70,81372,128670,2048,1.0581,250202
er,20000,319858,bitmatrix,neighbors,1,10000,32535799,50085936,50080024,11720,5968372,1675498.78,296133,357921,512,1.1622,1601857802
er,20000,319858,bitmatrix,neighbors,2,10000,32535799,50085936,50080024,23440,3134074,3190735.13,298570,379928,512,1.1055,1601857802
er,20000,319858,bitmatrix,neighbors,4,10000,32535799,50085936,50080024,46880,1704745,5865979.96,319108,449406,512,1.0803,1601857802
er,20000,319858,bitmatrix,neighbors,1,500000,32535799,50085936,50080024,11720,296381049,1687017.44,288825,393675,512,1.0948,79995350513
er,20000,319858,bitmatrix,neighbors,2,500000,32535799,50085936,50080024,23440,147254962,3395471.32,288445,385512,512,1.0227,79995350513
er,20000,319858,bitmatrix,neighbors,4,500000,32535799,50085936,50080024,46880,70675745,7074562.85,281272,367633,512,1.0729,79995350513
er,20000,319858,bitmatrix,neighbors-batch,1,10000,32535799,50085936,50080024,11720,5237886,1909167.17,263290,299849,512,1.0746,1600951307
er,20000,319858,bitmatrix,neighbors-batch,2,10000,32535799,50085936,50080024,23440,2767353,3613561.41,268501,343041,512,1.0522,1600951307
er,20000,319858,bitmatrix,neighbors-batch,4,10000,32535799,50085936,50080024,46880,1524747,6558465.11,272269,320011,512,1.1023,1600951307
er,20000,319858,bitmatrix,neighbors-batch,1,500000,32535799,50085936,50080024,11720,292664804,1708439.12,287399,399885,512,1.0503,79982830511
er,20000,319858,bitmatrix,neighbors-batch,2,500000,32535799,50085936,50080024,23440,138894059,3599866.00,275773,370103,512,1.0171,79982830511
er,20000,319858,bitmatrix,neighbors-batch,4,500000,32535799,50085936,50080024,46880,70278009,7114601.10,276730,379855,512,1.1219,79982830511
er,20000,319858,bitmatrix,hasedge,1,10000,32535799,50085936,50080024,11720,80132,124794089.75,14678,15053,2048,1.8333,5001
er,20000,319858,bitmatrix,hasedge,2,10000,32535799,50085936,50080024,23440,78370,127599846.88,14378,31201,2048,2.7387,5001
er,20000,319858,bitmatrix,hasedge,4,10000,32535799,50085936,50080024,46880,81718,122372060.01,20707,33990,2048,2.0661,5001
er,20000,319858,bitmatrix,hasedge,1,500000,32535799,50085936,50080024,11720,6954287,71898096.81,25854,65189,2048,1.3251,250202
er,20000,319858,bitmatrix,hasedge,2,500000,32535799,50085936,50080024,23440,3728096,134116718.02,27783,66321,2048,1.0374,250202
er,20000,319858,bitmatrix,hasedge,4,500000,32535799,50085936,50080024,46880,1969561,253863678.25,28612,66032,2048,1.1762,250202
rmat,32768,467546,adjmap,neighbors,1,10000,13020596,3856968,3529712,13312,1268366,7884159.62,62659,95060,512,1.1523,1853394264
rmat,32768,467546,adjmap,neighbors,2,10000,13020596,3856968,3529712,26624,712770,14029771.17,66143,83747,512,1.2989,1853394264
rmat,32768,467546,adjmap,neighbors,4,10000,13020596,3856968,3529712,53248,494540,20220811.26,76868,114595,512,3.2882,1853394264
rmat,32768,467546,adjmap,neighbors,1,500000,13020596,3856968,3529712,13312,54874540,9111693.69,53241,90048,512,1.0681,91046159483
rmat,32768,467546,adjmap,neighbors,2,500000,13020596,3856968,3529712,26624,29338922,17042207.62,56242,103067,512,1.0290,91046159483
rmat,32768,467546,adjmap,neighbors,4,500000,13020596,3856968,3529712,53248,14283188,35006190.49,54792,96970,512,1.0523,91046159483
rmat,32768,467546,adjmap,neighbors-batch,1,10000,13020596,3856968,3529712,20480,895151,11171299.59,43173,63560,512,1.6920,1862358609
rmat,32768,467546,adjmap,neighbors-batch,2,10000,13020596,3856968,3529712,40960,440513,22700805.65,41297,53948,512,1.2368,1862358609
rmat,32768,467546,adjmap,neighbors-batch,4,10000,13020596,3856968,3529712,74752,380674,26269196.22,47354,68443,512,2.0908,1862358609
rmat,32768,467546,adjmap,neighbors-batch,1,500000,13020596,3856968,3529712,28672,43585801,11471625.82,41867,79825,512,1.0783,92265708835
rmat,32768,467546,adjmap,neighbors-batch,2,500000,13020596,3856968,3529712,60032,26984528,18529136.40,51131,98666,512,1.0074,92265708835
rmat,32768,467546,adjmap,neighbors-batch,4,500000,13020596,3856968,3529712,122752,10846329,46098546.34,41512,78414,512,1.0759,92265708835
rmat,32768,467546,adjmap,hasedge,1,10000,13020596,3856968,3529712,13312,983600,10166734.44,182954,209429,2048,1.1263,5002
rmat,32768,467546,adjmap,hasedge,2,10000,13020596,3856968,3529712,26624,596846,16754740.75,197215,209697,2048,1.1228,5002
rmat,32768,467546,adjmap,hasedge,4,10000,13020596,3856968,3529712,53248,362316,27600216.39,173850,208583,2048,1.2761,5002
rmat,32768,467546,adjmap,hasedge,1,500000,13020596,3856968,3529712,13312,48945199,10215506.53,192575,271005,2048,1.0681,250104
rmat,32768,467546,adjmap,hasedge,2,500000,13020596,3856968,3529712,26624,23796755,21011268.13,182510,351794,2048,1.0435,250104
rmat,32768,467546,adjmap,hasedge,4,500000,13020596,3856968,3529712,53248,12443864,40180445.56,192807,285974,2048,1.0783,250104
rmat,32768,467546,adjlist,neighbors,1,10000,4301806,3331344,3305048,13312,818253,12221158.98,39706,69560,512,1.5970,1853394264
rmat,32768,467546,adjlist,neighbors,2,10000,4301806,3331344,3305048,26624,533019,18761057.30,46561,88573,512,1.4236,1853394264
rmat,32768,467546,adjlist,neighbors,4,10000,4301806,3331344,3305048,53248,373658,26762440.52,47862,336229,512,3.1654,1853394264
rmat,32768,467546,adjlist,neighbors,1,500000,4301806,3331344,3305048,13312,41173989,12143589.00,40131,73912,512,1.1860,91046159483
rmat,32768,467546,adjlist,neighbors,2,500000,4301806,3331344,3305048,26624,21044131,23759593.59,41032,77295,512,1.0958,91046159483
rmat,32768,467546,adjlist,neighbors,4,500000,4301806,3331344,3305048,53248,11043418,45275837.61,42209,84598,512,1.0221,91046159483
rmat,32768,467546,adjlist,neighbors-batch,1,10000,4301806,3331344,3305048,20480,477797,20929390.52,23305,29092,512,1.1322,1862358609
rmat,32768,467546,adjlist,neighbors-batch,2,10000,4301806,3331344,3305048,40960,280945,35594155.44,25834,30051,512,1.4826,1862358609
rmat,32768,467546,adjlist,neighbors-batch,4,10000,4301806,3331344,3305048,81920,192281,52007218.60,26045,39158,512,1.1690,1862358609
rmat,32768,467546,adjlist,neighbors-batch,1,500000,4301806,3331344,3305048,28672,25898143,19306403.55,25006,58596,512,1.0799,92265708835
rmat,32768,467546,adjlist,neighbors-batch,2,500000,4301806,3331344,3305048,60032,13045946,38326082.29,24742,59830,512,1.0471,92265708835
rmat,32768,467546,adjlist,neighbors-batch,4,500000,4301806,3331344,3305048,120064,7100995,70412667.52,25975,66111,512,1.1062,92265708835
rmat,32768,467546,adjlist,hasedge,1,10000,4301806,3331344,3305048,13312,618033,16180365.77,123139,132542,2048,1.3788,5002
rmat,32768,467546,adjlist,hasedge,2,10000,4301806,3331344,3305048,26624,386557,25869406.06,118039,126431,2048,1.2285,5002
rmat,32768,467546,adjlist,hasedge,4,10000,4301806,3331344,3305048,53248,342202,29222506.01,147903,183932,2048,1.4841,5002
rmat,32768,467546,adjlist,hasedge,1,500000,4301806,3331344,3305048,13312,30979022,16139954.32,120674,185976,2048,1.0642,250104
rmat,32768,467546,adjlist,hasedge,2,500000,4301806,3331344,3305048,26624,16051080,31150551.86,122485,201087,2048,1.0528,250104
rmat,32768,467546,adjlist,hasedge,4,500000,4301806,3331344,3305048,53248,8104227,61696198.79,122328,198396,2048,1.1487,250104
rmat,32768,467546,adjlist-exact,neighbors,1,10000,4365598,2787920,2656640,13312,709607,14092307.43,35050,42448,512,1.1957,1853394264
rmat,32768,467546,adjlist-exact,neighbors,2,10000,4365598,2787920,2656640,26624,496918,20124044.61,48100,88417,512,1.4201,1853394264
rmat,32768,467546,adjlist-exact,neighbors,4,10000,4365598,2787920,2656640,53248,257041,38904299.31,43565,58762,512,1.5303,1853394264
rmat,32768,467546,adjlist-exact,neighbors,1,500000,4365598,2787920,2656640,13312,38203394,13087842.40,36915,72321,512,1.1302,91046159483
rmat,32768,467546,adjlist-exact,neighbors,2,500000,4365598,2787920,2656640,26624,19091508,26189654.58,36739,75367,512,1.1115,91046159483
rmat,32768,467546,adjlist-exact,neighbors,4,500000,4365598,2787920,2656640,53248,9586432,52157048.63,37031,71051,512,1.0799,91046159483
rmat,32768,467546,adjlist-exact,neighbors-batch,1,10000,4365598,2787920,2656640,20480,439516,22752300.26,21561,33445,512,1.1555,1862358609
rmat,32768,467546,adjlist-exact,neighbors-batch,2,10000,4365598,2787920,2656640,40960,248592,40226555.96,22922,29872,512,1.2095,1862358609
