kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
er,200000,3199860,hybrid,bfs-batch,1,4,51904528,14437136,14424564,988584,66386252,60.25,16345502,17574559,1,1.2005,79999600000
er,200000,3199860,hybrid,bfs-batch,2,4,51904528,14437136,14424564,1977168,40547559,98.65,20044559,20776596,1,1.0712,79999600000
er,200000,3199860,hybrid,bfs-batch,4,4,51904528,14437136,14424564,3954336,20609994,194.08,19450476,20554110,1,1.0517,79999600000
er,200000,3199860,hybrid,bfs-batch,1,16,51904528,14437136,14424564,988584,264174890,60.57,16451300,17226857,1,1.1727,319998400000
er,200000,3199860,hybrid,bfs-batch,2,16,51904528,14437136,14424564,1977168,134405981,119.04,16445118,18768274,1,1.0580,319998400000
er,200000,3199860,hybrid,bfs-batch,4,16,51904528,14437136,14424564,3954336,81822480,195.55,18268342,21485744,1,1.1553,319998400000
er,1000000,15999866,adjmap,bfs,1,4,958374042,174639968,139080432,4774984,2114569851,1.89,537812710,543534406,1,1.1318,1999998000000
er,1000000,15999866,adjmap,bfs,2,4,958374042,174639968,139080432,9549968,984529944,4.06,500101621,502411538,1,1.2504,1999998000000
er,1000000,15999866,adjmap,bfs,4,4,958374042,174639968,139080432,19099936,451899784,8.85,450624493,451826101,1,1.3720,1999998000000
er,1000000,15999866,adjmap,bfs,1,16,958374042,174639968,139080432,4774984,8210212442,1.95,516426725,576041412,1,1.0801,7999992000000
er,1000000,15999866,adjmap,bfs,2,16,958374042,174639968,139080432,9549968,4129818963,3.87,518797748,554813240,1,1.1056,7999992000000
er,1000000,15999866,adjmap,bfs,4,16,958374042,174639968,139080432,19099936,1640020528,9.76,402649084,444829331,1,1.1866,7999992000000
er,1000000,15999866,adjmap,bfs-batch,1,4,958374042,174639968,139080432,4774984,1399179879,2.86,350277989,354567761,1,1.2242,1999998000000
er,1000000,15999866,adjmap,bfs-batch,2,4,958374042,174639968,139080432,9549968,739001386,5.41,373731124,378175009,1,1.1183,1999998000000
er,1000000,15999866,adjmap,bfs-batch,4,4,958374042,174639968,139080432,19099936,356681027,11.21,352096345,356382891,1,1.2097,1999998000000
er,1000000,15999866,adjmap,bfs-batch,1,16,958374042,174639968,139080432,4774984,6416898967,2.49,398064149,464532309,1,1.0210,7999992000000
er,1000000,15999866,adjmap,bfs-batch,2,16,958374042,174639968,139080432,9549968,2902345824,5.51,361213168,399412087,1,1.0967,7999992000000
er,1000000,15999866,adjmap,bfs-batch,4,16,958374042,174639968,139080432,19099936,1375016371,11.64,339212853,367491272,1,1.2037,7999992000000
er,1000000,15999866,adjlist,bfs,1,4,224290586,115083184,115080456,4774984,1302412631,3.07,323623986,348285743,1,1.0817,1999998000000
er,1000000,15999866,adjlist,bfs,2,4,224290586,115083184,115080456,9549968,631514487,6.33,321683957,327733888,1,1.2365,1999998000000
er,1000000,15999866,adjlist,bfs,4,4,224290586,115083184,115080456,19099936,327075708,12.23,322033721,326998429,1,1.1425,1999998000000
er,1000000,15999866,adjlist,bfs,1,16,224290586,115083184,115080456,4774984,5080360541,3.15,317975894,430308167,1,1.1433,7999992000000
er,1000000,15999866,adjlist,bfs,2,16,224290586,115083184,115080456,9549968,2137349477,7.49,254862969,287715221,1,1.0825,7999992000000
er,1000000,15999866,adjlist,bfs,4,16,224290586,115083184,115080456,19099936,1020109207,15.68,237283218,289330971,1,1.1022,7999992000000
er,1000000,15999866,adjlist,bfs-batch,1,4,224290586,115083184,115080456,4774984,980664165,4.08,242959553,259469573,1,1.1102,1999998000000
er,1000000,15999866,adjlist,bfs-batch,2,4,224290586,115083184,115080456,9549968,511381647,7.82,255621114,255675760,1,1.1359,1999998000000
er,1000000,15999866,adjlist,bfs-batch,4,4,224290586,115083184,115080456,19099936,250612090,15.96,249204415,250507814,1,1.1348,1999998000000
er,1000000,15999866,adjlist,bfs-batch,1,16,224290586,115083184,115080456,4774984,4075989957,3.93,255052366,284315215,1,1.0330,7999992000000
er,1000000,15999866,adjlist,bfs-batch,2,16,224290586,115083184,115080456,9549968,1955539803,8.18,238053083,260176734,1,1.0830,7999992000000
er,1000000,15999866,adjlist,bfs-batch,4,16,224290586,115083184,115080456,19099936,903892210,17.70,216811297,254333474,1,1.1293,7999992000000
er,1000000,15999866,adjlist-exact,bfs,1,4,181199699,93972008,87999488,4774984,1158757813,3.45,287734000,319604401,1,1.1981,1999998000000
er,1000000,15999866,adjlist-exact,bfs,2,4,181199699,93972008,87999488,9549968,525574650,7.61,258508447,266985604,1,1.0455,1999998000000
er,1000000,15999866,adjlist-exact,bfs,4,4,181199699,93972008,87999488,19099936,248196191,16.12,246246057,247757157,1,1.3554,1999998000000
er,1000000,15999866,adjlist-exact,bfs,1,16,181199699,93972008,87999488,4774984,4401008666,3.64,274861987,342176606,1,1.1427,7999992000000
er,1000000,15999866,adjlist-exact,bfs,2,16,181199699,93972008,87999488,9549968,1999411436,8.00,243878614,301280236,1,1.0488,7999992000000
er,1000000,15999866,adjlist-exact,bfs,4,16,181199699,93972008,87999488,19099936,929810834,17.21,231221296,243663906,1,1.0727,7999992000000
er,1000000,15999866,adjlist-exact,bfs-batch,1,4,181199699,93972008,87999488,4774984,943064455,4.24,246769064,257284343,1,1.0875,1999998000000
er,1000000,15999866,adjlist-exact,bfs-batch,2,4,181199699,93972008,87999488,9549968,431699818,9.27,220221777,223301433,1,1.2004,1999998000000
er,1000000,15999866,adjlist-exact,bfs-batch,4,4,181199699,93972008,87999488,19099936,182516806,21.92,170104129,182445888,1,1.1797,1999998000000
er,1000000,15999866,adjlist-exact,bfs-batch,1,16,181199699,93972008,87999488,4774984,3678166495,4.35,233035124,249032599,1,1.0813,7999992000000
er,1000000,15999866,adjlist-exact,bfs-batch,2,16,181199699,93972008,87999488,9549968,1437347951,11.13,181339929,196987203,1,1.2405,7999992000000
er,1000000,15999866,adjlist-exact,bfs-batch,4,16,181199699,93972008,87999488,19099936,582836504,27.45,137094929,171848407,1,1.1332,7999992000000
er,1000000,15999866,csr,bfs,1,4,166622349,68010032,67999516,4774984,946747895,4.22,237132939,250122299,1,1.1058,1999998000000
er,1000000,15999866,csr,bfs,2,4,166622349,68010032,67999516,9549968,391653497,10.21,196326256,198679698,1,1.1265,1999998000000
er,1000000,15999866,csr,bfs,4,4,166622349,68010032,67999516,19099936,190808282,20.96,189398206,190167052,1,1.1495,1999998000000
er,1000000,15999866,csr,bfs,1,16,166622349,68010032,67999516,4774984,3455620580,4.63,214024294,249809340,1,1.1071,7999992000000
er,1000000,15999866,csr,bfs,2,16,166622349,68010032,67999516,9549968,1598294703,10.01,190503726,233827713,1,1.1733,7999992000000
er,1000000,15999866,csr,bfs,4,16,166622349,68010032,67999516,19099936,808649509,19.79,201080142,229926577,1,1.1495,7999992000000
er,1000000,15999866,csr,bfs-batch,1,4,166622349,68010032,67999516,4774984,727578056,5.50,182269978,182396797,1,1.1060,1999998000000
er,1000000,15999866,csr,bfs-batch,2,4,166622349,68010032,67999516,9549968,360561634,11.09,187018783,189104116,1,1.2677,1999998000000
er,1000000,15999866,csr,bfs-batch,4,4,166622349,68010032,67999516,19099936,175406620,22.80,172680559,175195176,1,1.4076,1999998000000
er,1000000,15999866,csr,bfs-batch,1,16,166622349,68010032,67999516,4774984,3059606678,5.23,195659587,206784821,1,1.0834,7999992000000
er,1000000,15999866,csr,bfs-batch,2,16,166622349,68010032,67999516,9549968,1210873672,13.21,150895926,180940711,1,1.1806,7999992000000
er,1000000,15999866,csr,bfs-batch,4,16,166622349,68010032,67999516,19099936,551064763,29.03,140412847,153593560,1,1.1642,7999992000000
er,1000000,15999866,csr-slices,bfs,1,4,136694143,88006704,87999512,4774984,1131856588,3.53,303590533,305933731,1,1.2815,1999998000000
er,1000000,15999866,csr-slices,bfs,2,4,136694143,88006704,87999512,9549968,542078969,7.38,269112921,276692317,1,1.1111,1999998000000
er,1000000,15999866,csr-slices,bfs,4,4,136694143,88006704,87999512,19099936,264322789,15.13,254198261,264199613,1,1.1597,1999998000000
er,1000000,15999866,csr-slices,bfs,1,16,136694143,88006704,87999512,4774984,4691175161,3.41,289406807,364713237,1,1.2202,7999992000000
er,1000000,15999866,csr-slices,bfs,2,16,136694143,88006704,87999512,9549968,2071318679,7.72,258496130,275920146,1,1.0394,7999992000000
er,1000000,15999866,csr-slices,bfs,4,16,136694143,88006704,87999512,19099936,847212723,18.89,209444693,263209862,1,1.1475,7999992000000
er,1000000,15999866,csr-slices,bfs-batch,1,4,136694143,88006704,87999512,4774984,879059528,4.55,221323261,224444227,1,1.1529,1999998000000
er,1000000,15999866,csr-slices,bfs-batch,2,4,136694143,88006704,87999512,9549968,419936991,9.53,212452595,212564328,1,1.1416,1999998000000
er,1000000,15999866,csr-slices,bfs-batch,4,4,136694143,88006704,87999512,19099936,176437920,22.67,175988961,176229822,1,1.2297,1999998000000
er,1000000,15999866,csr-slices,bfs-batch,1,16,136694143,88006704,87999512,4774984,3308472785,4.84,210433089,221995790,1,1.1089,7999992000000
er,1000000,15999866,csr-slices,bfs-batch,2,16,136694143,88006704,87999512,9549968,1392307810,11.49,174419627,180269148,1,1.0700,7999992000000
er,1000000,15999866,csr-slices,bfs-batch,4,16,136694143,88006704,87999512,19099936,588784720,27.17,137398598,160242802,1,1.2734,7999992000000
er,1000000,15999866,edgelist,bfs,1,4,77561631,128000128,127998952,4774984,3032620843,1.32,782828978,802612400,1,1.0765,1999998000000
er,1000000,15999866,edgelist,bfs,2,4,77561631,128000128,127998952,9549968,1362830885,2.94,684322501,696381173,1,1.1255,1999998000000
er,1000000,15999866,edgelist,bfs,4,4,77561631,128000128,127998952,19099936,655962274,6.10,648441627,655884925,1,1.1368,1999998000000
er,1000000,15999866,edgelist,bfs,1,16,77561631,128000128,127998952,4774984,11090727956,1.44,687080832,860595729,1,1.0747,7999992000000
er,1000000,15999866,edgelist,bfs,2,16,77561631,128000128,127998952,9549968,5539294810,2.89,692654073,754336712,1,1.0374,7999992000000
er,1000000,15999866,edgelist,bfs,4,16,77561631,128000128,127998952,19099936,2751543867,5.81,682671809,723378100,1,1.0266,7999992000000
er,1000000,15999866,edgelist,bfs-batch,1,4,77561631,128000128,127998952,4774984,2536019605,1.58,623929663,703859947,1,1.1472,1999998000000
er,1000000,15999866,edgelist,bfs-batch,2,4,77561631,128000128,127998952,9549968,1233674854,3.24,642152051,649091139,1,1.3237,1999998000000
er,1000000,15999866,edgelist,bfs-batch,4,4,77561631,128000128,127998952,19099936,690969190,5.79,667760065,690634604,1,1.0705,1999998000000
er,1000000,15999866,edgelist,bfs-batch,1,16,77561631,128000128,127998952,4774984,11837903564,1.35,756661374,805001813,1,1.0222,7999992000000
er,1000000,15999866,edgelist,bfs-batch,2,16,77561631,128000128,127998952,9549968,5785645347,2.77,716922010,765199569,1,1.0147,7999992000000
er,1000000,15999866,edgelist,bfs-batch,4,16,77561631,128000128,127998952,19099936,2888700121,5.54,697932806,739688022,1,1.0133,7999992000000
er,1000000,15999866,varint-csr,bfs,1,4,295791318,57139264,57133364,4774984,1396053642,2.87,349440114,373486289,1,1.1622,1999998000000
er,1000000,15999866,varint-csr,bfs,2,4,295791318,57139264,57133364,9549968,691920580,5.78,334799365,357039534,1,1.1121,1999998000000
er,1000000,15999866,varint-csr,bfs,4,4,295791318,57139264,57133364,19099936,342261284,11.69,332272086,342191123,1,1.1006,1999998000000
er,1000000,15999866,varint-csr,bfs,1,16,295791318,57139264,57133364,4774984,5756835508,2.78,358081704,390586334,1,1.1089,7999992000000
er,1000000,15999866,varint-csr,bfs,2,16,295791318,57139264,57133364,9549968,2709480556,5.91,341088997,367015038,1,1.1203,7999992000000
er,1000000,15999866,varint-csr,bfs,4,16,295791318,57139264,57133364,19099936,1316578122,12.15,317490378,353343059,1,1.0893,7999992000000
er,1000000,15999866,varint-csr,bfs-batch,1,4,295791318,57139264,57133364,4774984,1307548789,3.06,346067474,348464422,1,1.3317,1999998000000
er,1000000,15999866,varint-csr,bfs-batch,2,4,295791318,57139264,57133364,9549968,721420338,5.54,364483039,388590803,1,1.1104,1999998000000
er,1000000,15999866,varint-csr,bfs-batch,4,4,295791318,57139264,57133364,19099936,327261269,12.22,326617818,326921228,1,1.0947,1999998000000
er,1000000,15999866,varint-csr,bfs-batch,1,16,295791318,57139264,57133364,4774984,5182558547,3.09,335403014,384695716,1,1.1368,7999992000000
er,1000000,15999866,varint-csr,bfs-batch,2,16,295791318,57139264,57133364,9549968,2472178231,6.47,303843231,338768583,1,1.1268,7999992000000
er,1000000,15999866,varint-csr,bfs-batch,4,16,295791318,57139264,57133364,19099936,1163089549,13.76,280938029,304668178,1,1.0965,7999992000000
er,1000000,15999866,hybrid,bfs,1,4,262412939,72147088,72124588,4774984,783996748,5.10,194227163,221307622,1,1.0943,1999998000000
er,1000000,15999866,hybrid,bfs,2,4,262412939,72147088,72124588,9549968,354583833,11.28,182409344,190158180,1,1.1989,1999998000000
er,1000000,15999866,hybrid,bfs,4,4,262412939,72147088,72124588,19099936,180922721,22.11,173636789,180629134,1,1.1702,1999998000000
er,1000000,15999866,hybrid,bfs,1,16,262412939,72147088,72124588,4774984,3237858334,4.94,207210212,257425787,1,1.1473,7999992000000
er,1000000,15999866,hybrid,bfs,2,16,262412939,72147088,72124588,9549968,1477114250,10.83,175066242,210214224,1,1.0712,7999992000000
er,1000000,15999866,hybrid,bfs,4,16,262412939,72147088,72124588,19099936,739880528,21.63,179472594,200571999,1,1.0727,7999992000000
er,1000000,15999866,hybrid,bfs-batch,1,4,262412939,72147088,72124588,4774984,539895383,7.41,138510644,143350349,1,1.3669,1999998000000
er,1000000,15999866,hybrid,bfs-batch,2,4,262412939,72147088,72124588,9549968,257645001,15.53,124802676,132751560,1,1.0687,1999998000000
er,1000000,15999866,hybrid,bfs-batch,4,4,262412939,72147088,72124588,19099936,136854003,29.23,133604978,136573938,1,1.2245,1999998000000
er,1000000,15999866,hybrid,bfs-batch,1,16,262412939,72147088,72124588,4774984,2297476677,6.96,139745452,184437112,1,1.2960,7999992000000
er,1000000,15999866,hybrid,bfs-batch,2,16,262412939,72147088,72124588,9549968,1043247338,15.34,131522823,135286290,1,1.1055,7999992000000
er,1000000,15999866,hybrid,bfs-batch,4,16,262412939,72147088,72124588,19099936,522431446,30.63,123560801,135552679,1,1.1311,7999992000000
rmat,262144,3939048,adjmap,bfs,1,4,134262444,33120608,29586376,644096,119195681,33.56,28932035,34584866,1,1.2321,66347305708
rmat,262144,3939048,adjmap,bfs,2,4,134262444,33120608,29586376,1288192,65574640,61.00,32357535,33132774,1,1.1964,66347305708
rmat,262144,3939048,adjmap,bfs,4,4,134262444,33120608,29586376,2576384,30524537,131.04,30404560,30482135,1,1.4102,66347305708
rmat,262144,3939048,adjmap,bfs,1,16,134262444,33120608,29586376,644096,387125961,41.33,24004119,27879400,1,1.2876,265389222832
rmat,262144,3939048,adjmap,bfs,2,16,134262444,33120608,29586376,1288192,234856295,68.13,28456996,34527348,1,1.0667,265389222832
rmat,262144,3939048,adjmap,bfs,4,16,134262444,33120608,29586376,2576384,132983977,120.32,29005404,47413848,1,1.1711,265389222832
rmat,262144,3939048,adjmap,bfs-batch,1,4,134262444,33120608,29586376,708608,90836887,44.03,22639598,23878309,1,1.7109,66347305708
rmat,262144,3939048,adjmap,bfs-batch,2,4,134262444,33120608,29586376,1417216,53175190,75.22,26336329,26908079,1,1.0876,66347305708
