kind,n,m,structure,workload,threads,queries,build_ns,index_bytes,analytic_bytes,scratch_bytes,wall_ns,throughput_qps,p50_ns,p99_ns,chunk,spread,checksum
er,200000,3199860,adjmap,hasedge,4,200000,117537933,28707728,27812168,136864,6185506,32333652.25,241814,328876,2048,1.1408,100008
er,200000,3199860,adjmap,hasedge,1,2000000,117537933,28707728,27812168,34216,236799667,8445957.82,230079,315893,2048,1.2520,1000059
er,200000,3199860,adjmap,hasedge,2,2000000,117537933,28707728,27812168,68432,119301199,16764290.86,245074,343758,2048,1.3240,1000059
er,200000,3199860,adjmap,hasedge,4,2000000,117537933,28707728,27812168,136864,54956985,36392098.29,212803,336226,2048,1.1786,1000059
er,200000,3199860,adjlist,neighbors,1,200000,33427314,23012784,23012192,34216,28784627,6948153.26,70773,105658,512,1.0218,319905782570
er,200000,3199860,adjlist,neighbors,2,200000,33427314,23012784,23012192,68432,14477394,13814640.95,70725,105877,512,1.0661,319905782570
er,200000,3199860,adjlist,neighbors,4,200000,33427314,23012784,23012192,136864,7643923,26164575.44,72674,124609,512,1.0772,319905782570
er,200000,3199860,adjlist,neighbors,1,2000000,33427314,23012784,23012192,34216,318567905,6278096.34,74547,152333,512,1.1081,3200472418397
er,200000,3199860,adjlist,neighbors,2,2000000,33427314,23012784,23012192,68432,161759251,12364053.29,78543,139705,512,1.1316,3200472418397
er,200000,3199860,adjlist,neighbors,4,2000000,33427314,23012784,23012192,136864,83147195,24053727.85,81865,140461,512,1.0590,3200472418397
er,200000,3199860,adjlist,neighbors-batch,1,200000,33427314,23012784,23012192,34216,13904204,14384138.78,32597,75251,512,1.1163,319941116941
er,200000,3199860,adjlist,neighbors-batch,2,200000,33427314,23012784,23012192,68432,8386420,23848078.20,36462,92678,512,1.0270,319941116941
er,200000,3199860,adjlist,neighbors-batch,4,200000,33427314,23012784,23012192,136864,4260588,46941877.51,34270,96614,512,1.0579,319941116941
er,200000,3199860,adjlist,neighbors-batch,1,2000000,33427314,23012784,23012192,34216,139947852,14291037.49,32615,74138,512,1.0327,3200125771375
er,200000,3199860,adjlist,neighbors-batch,2,2000000,33427314,23012784,23012192,68432,61965460,32276045.40,30933,71339,512,1.0584,3200125771375
er,200000,3199860,adjlist,neighbors-batch,4,2000000,33427314,23012784,23012192,136864,34369352,58191379.34,33562,75145,512,1.0609,3200125771375
er,200000,3199860,adjlist,hasedge,1,200000,33427314,23012784,23012192,34216,15210370,13148924.06,143015,253639,2048,1.1231,100008
er,200000,3199860,adjlist,hasedge,2,200000,33427314,23012784,23012192,68432,7825971,25555934.21,147423,225690,2048,1.1438,100008
er,200000,3199860,adjlist,hasedge,4,200000,33427314,23012784,23012192,136864,4001558,49980532.58,144118,221580,2048,1.2072,100008
er,200000,3199860,adjlist,hasedge,1,2000000,33427314,23012784,23012192,34216,153198505,13054957.68,146203,224783,2048,1.2686,1000059
er,200000,3199860,adjlist,hasedge,2,2000000,33427314,23012784,23012192,68432,78581485,25451287.92,145093,272524,2048,1.2556,1000059
er,200000,3199860,adjlist,hasedge,4,2000000,33427314,23012784,23012192,136864,38004178,52625792.88,144918,256527,2048,1.0897,1000059
er,200000,3199860,adjlist-exact,neighbors,1,200000,29066253,18790944,17599464,34216,32248068,6201921.93,77736,125921,512,1.0756,319905782570
er,200000,3199860,adjlist-exact,neighbors,2,200000,29066253,18790944,17599464,68432,20431909,9788610.55,96974,156493,512,1.0302,319905782570
er,200000,3199860,adjlist-exact,neighbors,4,200000,29066253,18790944,17599464,136864,9737827,20538463.05,97664,153741,512,1.0874,319905782570
er,200000,3199860,adjlist-exact,neighbors,1,2000000,29066253,18790944,17599464,34216,300211579,6661968.22,72592,123920,512,1.1563,3200472418397
er,200000,3199860,adjlist-exact,neighbors,2,2000000,29066253,18790944,17599464,68432,163910785,12201759.63,79825,128353,512,1.0577,3200472418397
er,200000,3199860,adjlist-exact,neighbors,4,2000000,29066253,18790944,17599464,136864,80375423,24883228.30,77277,132600,512,1.2555,3200472418397
er,200000,3199860,adjlist-exact,neighbors-batch,1,200000,29066253,18790944,17599464,34216,12013567,16647844.89,28410,64885,512,1.1682,319941116941
er,200000,3199860,adjlist-exact,neighbors-batch,2,200000,29066253,18790944,17599464,68432,6485594,30837576.33,29878,79043,512,1.2761,319941116941
er,200000,3199860,adjlist-exact,neighbors-batch,4,200000,29066253,18790944,17599464,136864,3301410,60580176.35,29151,71072,512,1.0409,319941116941
er,200000,3199860,adjlist-exact,neighbors-batch,1,2000000,29066253,18790944,17599464,34216,133303261,15003383.90,30739,74582,512,1.3662,3200125771375
er,200000,3199860,adjlist-exact,neighbors-batch,2,2000000,29066253,18790944,17599464,68432,69464678,28791611.18,32128,84386,512,1.3974,3200125771375
er,200000,3199860,adjlist-exact,neighbors-batch,4,2000000,29066253,18790944,17599464,136864,31953388,62591171.87,31669,73280,512,1.0898,3200125771375
er,200000,3199860,adjlist-exact,hasedge,1,200000,29066253,18790944,17599464,34216,11588440,17258578.38,110704,169332,2048,1.5504,100008
er,200000,3199860,adjlist-exact,hasedge,2,200000,29066253,18790944,17599464,68432,7572976,26409696.80,142163,216215,2048,1.0978,100008
er,200000,3199860,adjlist-exact,hasedge,4,200000,29066253,18790944,17599464,136864,3467383,57680388.93,137983,204787,2048,1.1678,100008
er,200000,3199860,adjlist-exact,hasedge,1,2000000,29066253,18790944,17599464,34216,119498577,16736600.97,112578,182824,2048,1.3543,1000059
er,200000,3199860,adjlist-exact,hasedge,2,2000000,29066253,18790944,17599464,68432,65491670,30538234.86,125413,198536,2048,1.0864,1000059
er,200000,3199860,adjlist-exact,hasedge,4,2000000,29066253,18790944,17599464,136864,33966295,58881900.43,128196,215045,2048,1.0870,1000059
er,200000,3199860,csr,neighbors,1,200000,28682262,13606960,13599492,34216,22677953,8819138.13,54821,93793,512,1.0293,319905782570
er,200000,3199860,csr,neighbors,2,200000,28682262,13606960,13599492,68432,12701606,15746040.30,61913,121847,512,1.0177,319905782570
er,200000,3199860,csr,neighbors,4,200000,28682262,13606960,13599492,136864,6727193,29730082.07,65890,118832,512,1.0663,319905782570
er,200000,3199860,csr,neighbors,1,2000000,28682262,13606960,13599492,34216,272446436,7340892.50,63971,124469,512,1.1656,3200472418397
er,200000,3199860,csr,neighbors,2,2000000,28682262,13606960,13599492,68432,126911797,15758976.29,63968,110498,512,1.0909,3200472418397
er,200000,3199860,csr,neighbors,4,2000000,28682262,13606960,13599492,136864,61870410,32325630.30,55329,118122,512,1.1293,3200472418397
er,200000,3199860,csr,neighbors-batch,1,200000,28682262,13606960,13599492,34216,12477711,16028580.88,29415,71588,512,1.0324,319941116941
er,200000,3199860,csr,neighbors-batch,2,200000,28682262,13606960,13599492,68432,5644179,35434737.28,27835,69564,512,1.1266,319941116941
er,200000,3199860,csr,neighbors-batch,4,200000,28682262,13606960,13599492,136864,2802917,71354235.61,26783,65968,512,1.0633,319941116941
er,200000,3199860,csr,neighbors-batch,1,2000000,28682262,13606960,13599492,34216,118783637,16837335.94,27984,67642,512,1.0709,3200125771375
er,200000,3199860,csr,neighbors-batch,2,2000000,28682262,13606960,13599492,68432,58047946,34454276.81,27643,69508,512,1.0600,3200125771375
er,200000,3199860,csr,neighbors-batch,4,2000000,28682262,13606960,13599492,136864,26101716,76623314.73,23732,61827,512,1.1279,3200125771375
er,200000,3199860,csr,hasedge,1,200000,28682262,13606960,13599492,34216,11887191,16824832.71,113211,175225,2048,1.0235,100008
er,200000,3199860,csr,hasedge,2,200000,28682262,13606960,13599492,68432,6049131,33062600.23,117411,188684,2048,1.0816,100008
er,200000,3199860,csr,hasedge,4,200000,28682262,13606960,13599492,136864,3340230,59876116.32,132443,183671,2048,1.0252,100008
er,200000,3199860,csr,hasedge,1,2000000,28682262,13606960,13599492,34216,119058640,16798444.87,115090,178189,2048,1.0460,1000059
er,200000,3199860,csr,hasedge,2,2000000,28682262,13606960,13599492,68432,59439888,33647438.90,113595,176974,2048,1.1695,1000059
er,200000,3199860,csr,hasedge,4,2000000,28682262,13606960,13599492,136864,36495832,54800778.35,136440,311167,2048,1.0483,1000059
er,200000,3199860,csr-slices,neighbors,1,200000,31988773,17604672,17599488,34216,29110758,6870312.34,70361,120640,512,1.0118,319905782570
er,200000,3199860,csr-slices,neighbors,2,200000,31988773,17604672,17599488,68432,15942873,12544790.39,77833,126467,512,1.0546,319905782570
er,200000,3199860,csr-slices,neighbors,4,200000,31988773,17604672,17599488,136864,7822946,25565816.25,76573,125583,512,1.1032,319905782570
er,200000,3199860,csr-slices,neighbors,1,2000000,31988773,17604672,17599488,34216,285811047,6997630.15,66910,131182,512,1.1546,3200472418397
er,200000,3199860,csr-slices,neighbors,2,2000000,31988773,17604672,17599488,68432,148720767,13448021.02,73140,122359,512,1.1164,3200472418397
er,200000,3199860,csr-slices,neighbors,4,2000000,31988773,17604672,17599488,136864,78150557,25591628.22,75366,125165,512,1.1302,3200472418397
er,200000,3199860,csr-slices,neighbors-batch,1,200000,31988773,17604672,17599488,34216,14324981,13961624.10,33446,76657,512,1.2058,319941116941
er,200000,3199860,csr-slices,neighbors-batch,2,200000,31988773,17604672,17599488,68432,6189250,32314092.98,30520,66979,512,1.1702,319941116941
er,200000,3199860,csr-slices,neighbors-batch,4,200000,31988773,17604672,17599488,136864,3412748,58603799.64,32140,74626,512,1.0671,319941116941
er,200000,3199860,csr-slices,neighbors-batch,1,2000000,31988773,17604672,17599488,34216,119082154,16795127.84,27653,64157,512,1.0592,3200125771375
er,200000,3199860,csr-slices,neighbors-batch,2,2000000,31988773,17604672,17599488,68432,62554028,31972361.56,30851,68328,512,1.0357,3200125771375
er,200000,3199860,csr-slices,neighbors-batch,4,2000000,31988773,17604672,17599488,136864,32991750,60621215.91,31878,73207,512,1.0870,3200125771375
er,200000,3199860,csr-slices,hasedge,1,200000,31988773,17604672,17599488,34216,14711399,13594900.12,141008,190708,2048,1.0104,100008
er,200000,3199860,csr-slices,hasedge,2,200000,31988773,17604672,17599488,68432,7537621,26533570.74,144647,206399,2048,1.0244,100008
er,200000,3199860,csr-slices,hasedge,4,200000,31988773,17604672,17599488,136864,4563693,43824157.32,182134,304988,2048,1.0247,100008
er,200000,3199860,csr-slices,hasedge,1,2000000,31988773,17604672,17599488,34216,130858535,15283680.20,125143,201341,2048,1.4304,1000059
er,200000,3199860,csr-slices,hasedge,2,2000000,31988773,17604672,17599488,68432,66465725,30090697.12,122427,228828,2048,1.0785,1000059
er,200000,3199860,csr-slices,hasedge,4,2000000,31988773,17604672,17599488,136864,38503684,51943081.60,143297,266967,2048,1.0490,1000059
er,200000,3199860,edgelist,neighbors,1,200000,17478558,25600032,25598904,34216,93838986,2131310.33,232125,311968,512,1.0744,319905782570
er,200000,3199860,edgelist,neighbors,2,200000,17478558,25600032,25598904,68432,43004771,4650646.79,215369,313823,512,1.0702,319905782570
er,200000,3199860,edgelist,neighbors,4,200000,17478558,25600032,25598904,136864,22123930,9039985.21,218347,317998,512,1.0848,319905782570
er,200000,3199860,edgelist,neighbors,1,2000000,17478558,25600032,25598904,34216,822371153,2431991.92,208509,295155,512,1.1155,3200472418397
er,200000,3199860,edgelist,neighbors,2,2000000,17478558,25600032,25598904,68432,417359183,4792035.45,204506,333123,512,1.1183,3200472418397
er,200000,3199860,edgelist,neighbors,4,2000000,17478558,25600032,25598904,136864,217179204,9208984.85,214016,366443,512,1.0968,3200472418397
er,200000,3199860,edgelist,neighbors-batch,1,200000,17478558,25600032,25598904,34216,95115854,2102698.88,222089,480603,512,1.1635,319941116941
er,200000,3199860,edgelist,neighbors-batch,2,200000,17478558,25600032,25598904,68432,40102433,4987228.58,195160,274357,512,1.1621,319941116941
er,200000,3199860,edgelist,neighbors-batch,4,200000,17478558,25600032,25598904,136864,23041535,8679977.27,219232,425473,512,1.1271,319941116941
er,200000,3199860,edgelist,neighbors-batch,1,2000000,17478558,25600032,25598904,34216,886621701,2255753.49,215358,358700,512,1.0549,3200125771375
er,200000,3199860,edgelist,neighbors-batch,2,2000000,17478558,25600032,25598904,68432,401649590,4979464.81,191405,386558,512,1.1621,3200125771375
er,200000,3199860,edgelist,neighbors-batch,4,2000000,17478558,25600032,25598904,136864,204738427,9768561.91,201799,302349,512,1.1171,3200125771375
er,200000,3199860,edgelist,hasedge,1,200000,17478558,25600032,25598904,34216,54978826,3637764.11,551965,1535442,2048,1.3958,100008
er,200000,3199860,edgelist,hasedge,2,200000,17478558,25600032,25598904,68432,34716989,5760868.26,705752,839004,2048,1.0629,100008
er,200000,3199860,edgelist,hasedge,4,200000,17478558,25600032,25598904,136864,17243750,11598405.22,721000,1099147,2048,1.2282,100008
er,200000,3199860,edgelist,hasedge,1,2000000,17478558,25600032,25598904,34216,640676216,3121701.65,649112,883983,2048,1.1100,1000059
er,200000,3199860,edgelist,hasedge,2,2000000,17478558,25600032,25598904,68432,321229279,6226082.52,646586,867961,2048,1.1097,1000059
er,200000,3199860,edgelist,hasedge,4,2000000,17478558,25600032,25598904,136864,153764254,13006924.22,618511,829509,2048,1.1277,1000059
er,200000,3199860,varint-csr,neighbors,1,200000,58015461,9306176,9303348,34216,34349773,5822454.78,83435,127365,512,1.3369,319905782570
er,200000,3199860,varint-csr,neighbors,2,200000,58015461,9306176,9303348,68432,18790543,10643651.97,90747,153982,512,1.0556,319905782570
er,200000,3199860,varint-csr,neighbors,4,200000,58015461,9306176,9303348,136864,9857246,20289642.77,99454,169715,512,1.0350,319905782570
er,200000,3199860,varint-csr,neighbors,1,2000000,58015461,9306176,9303348,34216,394775238,5066173.88,100269,150408,512,1.1017,3200472418397
er,200000,3199860,varint-csr,neighbors,2,2000000,58015461,9306176,9303348,68432,181847162,10998246.98,88027,139286,512,1.1147,3200472418397
er,200000,3199860,varint-csr,neighbors,4,2000000,58015461,9306176,9303348,136864,100202143,19959652.96,97265,177210,512,1.1350,3200472418397
er,200000,3199860,varint-csr,neighbors-batch,1,200000,58015461,9306176,9303348,34216,42297013,4728466.29,103291,144711,512,1.1301,319941116941
er,200000,3199860,varint-csr,neighbors-batch,2,200000,58015461,9306176,9303348,68432,18507984,10806147.23,91200,126420,512,1.2324,319941116941
er,200000,3199860,varint-csr,neighbors-batch,4,200000,58015461,9306176,9303348,136864,9668687,20685331.94,92889,141329,512,1.0752,319941116941
er,200000,3199860,varint-csr,neighbors-batch,1,2000000,58015461,9306176,9303348,34216,414057936,4830241.92,103252,159821,512,1.1044,3200125771375
er,200000,3199860,varint-csr,neighbors-batch,2,2000000,58015461,9306176,9303348,68432,210906699,9482866.17,107079,184751,512,1.0736,3200125771375
er,200000,3199860,varint-csr,neighbors-batch,4,2000000,58015461,9306176,9303348,136864,102856536,19444559.17,104406,177991,512,1.0623,3200125771375
er,200000,3199860,varint-csr,hasedge,1,200000,58015461,9306176,9303348,34216,32631912,6128969.70,326379,407022,2048,1.0406,100008
er,200000,3199860,varint-csr,hasedge,2,200000,58015461,9306176,9303348,68432,16178574,12362028.94,323733,388282,2048,1.1740,100008
er,200000,3199860,varint-csr,hasedge,4,200000,58015461,9306176,9303348,136864,7871006,25409712.56,317717,411874,2048,1.0367,100008
er,200000,3199860,varint-csr,hasedge,1,2000000,58015461,9306176,9303348,34216,313242429,6384831.09,316057,379682,2048,1.1378,1000059
er,200000,3199860,varint-csr,hasedge,2,2000000,58015461,9306176,9303348,68432,148549044,13463566.96,303052,425396,2048,1.1368,1000059
er,200000,3199860,varint-csr,hasedge,4,2000000,58015461,9306176,9303348,136864,73756670,27116191.66,291102,429092,2048,1.1537,1000059
er,200000,3199860,hybrid,neighbors,1,200000,46174773,14437264,14424564,34216,20062015,9969088.35,48176,86508,512,1.0576,319905782570
er,200000,3199860,hybrid,neighbors,2,200000,46174773,14437264,14424564,68432,11116697,17990955.41,55039,104560,512,1.1227,319905782570
er,200000,3199860,hybrid,neighbors,4,200000,46174773,14437264,14424564,136864,5616658,35608363.55,52987,100521,512,1.1617,319905782570
er,200000,3199860,hybrid,neighbors,1,2000000,46174773,14437264,14424564,34216,242292037,8254501.57,57630,105907,512,1.1563,3200472418397
er,200000,3199860,hybrid,neighbors,2,2000000,46174773,14437264,14424564,68432,126563075,15802397.34,59663,113131,512,1.0219,3200472418397
er,200000,3199860,hybrid,neighbors,4,2000000,46174773,14437264,14424564,136864,58566231,34149371.85,57291,102267,512,1.1540,3200472418397
er,200000,3199860,hybrid,neighbors-batch,1,200000,46174773,14437264,14424564,34216,11681786,17120669.73,27780,67589,512,1.0701,319941116941
er,200000,3199860,hybrid,neighbors-batch,2,200000,46174773,14437264,14424564,68432,6001206,33326634.68,28042,72311,512,1.6785,319941116941
er,200000,3199860,hybrid,neighbors-batch,4,200000,46174773,14437264,14424564,136864,3037235,65849366.28,27915,83397,512,1.2694,319941116941
er,200000,3199860,hybrid,neighbors-batch,1,2000000,46174773,14437264,14424564,34216,101693980,19666847.54,24033,61470,512,1.1867,3200125771375
er,200000,3199860,hybrid,neighbors-batch,2,2000000,46174773,14437264,14424564,68432,54352125,36797089.35,26197,66790,512,1.0200,3200125771375
er,200000,3199860,hybrid,neighbors-batch,4,2000000,46174773,14437264,14424564,136864,27326825,73188158.52,26254,65596,512,1.1233,3200125771375
er,200000,3199860,hybrid,hasedge,1,200000,46174773,14437264,14424564,34216,14391164,13897416.50,138637,194829,2048,1.0265,100008
er,200000,3199860,hybrid,hasedge,2,200000,46174773,14437264,14424564,68432,7451827,26839055.71,141495,241462,2048,1.2160,100008
er,200000,3199860,hybrid,hasedge,4,200000,46174773,14437264,14424564,136864,3816221,52407866.32,137342,449456,2048,1.1332,100008
er,200000,3199860,hybrid,hasedge,1,2000000,46174773,14437264,14424564,34216,128247998,15594785.35,122652,182296,2048,1.0278,1000059
er,200000,3199860,hybrid,hasedge,2,2000000,46174773,14437264,14424564,68432,66956587,29870100.76,131865,228509,2048,1.1083,1000059
er,200000,3199860,hybrid,hasedge,4,2000000,46174773,14437264,14424564,136864,34797773,57474942.43,135665,226418,2048,1.0930,1000059
er,1000000,15999866,adjmap,neighbors,1,200000,934481745,174762960,139080432,134216,63453525,3151913.15,153005,250929,512,1.3066,1600556701727
er,1000000,15999866,adjmap,neighbors,2,200000,934481745,174762960,139080432,268432,28737887,6959453.91,140458,207016,512,1.1280,1600556701727
er,1000000,15999866,adjmap,neighbors,4,200000,934481745,174762960,139080432,536864,15607153,12814636.98,153955,263029,512,1.1135,1600556701727
er,1000000,15999866,adjmap,neighbors,1,2000000,934481745,174762960,139080432,134216,747639631,2675085.59,186352,291390,512,1.1770,16002338681023
er,1000000,15999866,adjmap,neighbors,2,2000000,934481745,174762960,139080432,268432,317047663,6308199.79,157633,250275,512,1.1489,16002338681023
er,1000000,15999866,adjmap,neighbors,4,2000000,934481745,174762960,139080432,536864,142005741,14083937.63,137600,228021,512,1.0450,16002338681023
er,1000000,15999866,adjmap,neighbors-batch,1,200000,934481745,174762960,139080432,134216,42027837,4758750.73,102315,169529,512,1.1725,1601300666071
er,1000000,15999866,adjmap,neighbors-batch,2,200000,934481745,174762960,139080432,268432,17665794,11321313.95,86459,140462,512,1.1173,1601300666071
er,1000000,15999866,adjmap,neighbors-batch,4,200000,934481745,174762960,139080432,536864,9063596,22066296.86,86090,149735,512,1.1276,1601300666071
er,1000000,15999866,adjmap,neighbors-batch,1,2000000,934481745,174762960,139080432,134216,426605052,4688177.02,103313,170272,512,1.3219,16008090976901
er,1000000,15999866,adjmap,neighbors-batch,2,2000000,934481745,174762960,139080432,268432,216708990,9228966.46,104640,183876,512,1.2320,16008090976901
er,1000000,15999866,adjmap,neighbors-batch,4,2000000,934481745,174762960,139080432,536864,91171445,21936693.01,87941,150741,512,1.2896,16008090976901
er,1000000,15999866,adjmap,hasedge,1,200000,934481745,174762960,139080432,134216,39368767,5080169.26,389123,494243,2048,1.1015,100001
er,1000000,15999866,adjmap,hasedge,2,200000,934481745,174762960,139080432,268432,18661404,10717307.23,367376,482854,2048,1.1547,100001
er,1000000,15999866,adjmap,hasedge,4,200000,934481745,174762960,139080432,536864,8863775,22563749.64,338030,603162,2048,1.7204,100001
er,1000000,15999866,adjmap,hasedge,1,2000000,934481745,174762960,139080432,134216,452907776,4415910.05,458190,584334,2048,1.1021,1000017
er,1000000,15999866,adjmap,hasedge,2,2000000,934481745,174762960,139080432,268432,216064887,9256478.59,429936,706931,2048,1.1098,1000017
er,1000000,15999866,adjmap,hasedge,4,2000000,934481745,174762960,139080432,536864,84998657,23529783.54,338113,565316,2048,1.2878,1000017
er,1000000,15999866,adjlist,neighbors,1,200000,191875906,115083200,115080456,134216,59988428,3333976.35,141720,227085,512,1.2562,1600556701727
er,1000000,15999866,adjlist,neighbors,2,200000,191875906,115083200,115080456,268432,26563005,7529268.62,125463,220446,512,1.3210,1600556701727
er,1000000,15999866,adjlist,neighbors,4,200000,191875906,115083200,115080456,536864,12823110,15596840.39,119545,280101,512,1.1764,1600556701727
er,1000000,15999866,adjlist,neighbors,1,2000000,191875906,115083200,115080456,134216,720243745,2776837.72,178716,234182,512,1.0638,16002338681023
er,1000000,15999866,adjlist,neighbors,2,2000000,191875906,115083200,115080456,268432,272616191,7336321.41,132234,234380,512,1.1335,16002338681023
er,1000000,15999866,adjlist,neighbors,4,2000000,191875906,115083200,115080456,536864,125811294,15896824.02,120770,250230,512,1.0809,16002338681023
er,1000000,15999866,adjlist,neighbors-batch,1,200000,191875906,115083200,115080456,134216,18116883,11039426.59,43384,81741,512,1.5819,1601300666071
er,1000000,15999866,adjlist,neighbors-batch,2,200000,191875906,115083200,115080456,268432,9019895,22173207.12,41255,108189,512,1.4367,1601300666071
er,1000000,15999866,adjlist,neighbors-batch,4,200000,191875906,115083200,115080456,536864,4669202,42833871.83,40824,105190,512,1.0961,1601300666071
er,1000000,15999866,adjlist,neighbors-batch,1,2000000,191875906,115083200,115080456,134216,269878950,7410729.88,61940,136040,512,1.0562,16008090976901
er,1000000,15999866,adjlist,neighbors-batch,2,2000000,191875906,115083200,115080456,268432,109621840,18244539.59,51117,102245,512,1.1130,16008090976901
er,1000000,15999866,adjlist,neighbors-batch,4,2000000,191875906,115083200,115080456,536864,50213203,39830161.80,48464,99610,512,1.0474,16008090976901
er,1000000,15999866,adjlist,hasedge,1,200000,191875906,115083200,115080456,134216,18290954,10934366.79,177259,241724,2048,1.2094,100001
er,1000000,15999866,adjlist,hasedge,2,200000,191875906,115083200,115080456,268432,9000107,22221958.03,175361,247442,2048,1.2068,100001
er,1000000,15999866,adjlist,hasedge,4,200000,191875906,115083200,115080456,536864,4900898,40808847.68,185658,261902,2048,1.1768,100001
er,1000000,15999866,adjlist,hasedge,1,2000000,191875906,115083200,115080456,134216,210287620,9510783.37,197466,365022,2048,1.2806,1000017
er,1000000,15999866,adjlist,hasedge,2,2000000,191875906,115083200,115080456,268432,112719751,17743119.39,212652,363921,2048,1.1375,1000017
er,1000000,15999866,adjlist,hasedge,4,2000000,191875906,115083200,115080456,536864,49336338,40538071.55,187380,319585,2048,1.1403,1000017
er,1000000,15999866,adjlist-exact,neighbors,1,200000,139741377,93972008,87999488,134216,56600252,3533553.17,137871,193084,512,1.0752,1600556701727
er,1000000,15999866,adjlist-exact,neighbors,2,200000,139741377,93972008,87999488,268432,22858700,8749403.95,109206,192131,512,1.1264,1600556701727
er,1000000,15999866,adjlist-exact,neighbors,4,200000,139741377,93972008,87999488,536864,10966174,18237901.39,104840,178851,512,1.0459,1600556701727
er,1000000,15999866,adjlist-exact,neighbors,1,2000000,139741377,93972008,87999488,134216,498077089,4015442.68,121524,183506,512,1.2433,16002338681023
er,1000000,15999866,adjlist-exact,neighbors,2,2000000,139741377,93972008,87999488,268432,218663158,9146488.23,104783,169980,512,1.0796,16002338681023
er,1000000,15999866,adjlist-exact,neighbors,4,2000000,139741377,93972008,87999488,536864,101487956,19706771.91,96586,174631,512,1.0367,16002338681023
er,1000000,15999866,adjlist-exact,neighbors-batch,1,200000,139741377,93972008,87999488,134216,16085473,12433579.04,37515,79459,512,1.1460,1601300666071
er,1000000,15999866,adjlist-exact,neighbors-batch,2,200000,139741377,93972008,87999488,268432,7773092,25729786.81,36383,86765,512,1.1618,1601300666071
er,1000000,15999866,adjlist-exact,neighbors-batch,4,200000,139741377,93972008,87999488,536864,3998307,50021171.46,36480,78515,512,1.1602,1601300666071
er,1000000,15999866,adjlist-exact,neighbors-batch,1,2000000,139741377,93972008,87999488,134216,230301508,8684267.93,52762,113449,512,1.0481,16008090976901
er,1000000,15999866,adjlist-exact,neighbors-batch,2,2000000,139741377,93972008,87999488,268432,90918250,21997783.72,42871,94111,512,1.2250,16008090976901
er,1000000,15999866,adjlist-exact,neighbors-batch,4,2000000,139741377,93972008,87999488,536864,40525819,49351254.32,37217,87892,512,1.1583,16008090976901
er,1000000,15999866,adjlist-exact,hasedge,1,200000,139741377,93972008,87999488,134216,15704845,12734923.52,152618,205950,2048,1.1326,100001
er,1000000,15999866,adjlist-exact,hasedge,2,200000,139741377,93972008,87999488,268432,8254797,24228336.57,160501,215294,2048,1.0368,100001
er,1000000,15999866,adjlist-exact,hasedge,4,200000,139741377,93972008,87999488,536864,4968251,40255615.10,181954,301996,2048,1.0704,100001
er,1000000,15999866,adjlist-exact,hasedge,1,2000000,139741377,93972008,87999488,134216,173792713,11507962.36,170477,244639,2048,1.0830,1000017
er,1000000,15999866,adjlist-exact,hasedge,2,2000000,139741377,93972008,87999488,268432,78764584,25392122.94,150998,262840,2048,1.2605,1000017
er,1000000,15999866,adjlist-exact,hasedge,4,2000000,139741377,93972008,87999488,536864,43246484,46246534.17,164883,287945,2048,1.1117,1000017
